customer_id,age,gender,plan_type,signup_date,last_payment_date,num_payments,num_logins,num_streams,num_devices,payment_method,city,areacode,num_support_calls,monthly_price,avg_time_on_netflix,payment_failure,preferred_language,watch_history,churn
3712,35,female,basic,2022-06-26 04:07:43.772754552,2022-06-26 04:07:43.772754552,6,5,894,3,paypal,Houston,100,10,11.217899263057326,48.03560070539658,True,Spanish,action,0
3713,23,male,standard,2022-06-26 07:37:43.412682536,2022-06-26 07:37:43.412682536,3,22,465,4,paypal,Houston,102,7,19.391852622461236,83.74382863640524,False,French,action,0
3714,31,male,standard,2022-06-26 11:07:43.052610528,2022-06-26 11:07:43.052610528,11,22,212,5,paypal,Houston,109,1,5.452098024416046,115.60235975383746,True,French,comedy,1
3715,24,male,basic,2022-06-26 14:37:42.692538512,2022-06-26 14:37:42.692538512,7,24,437,4,paypal,Los Angeles,102,3,16.53353904002706,22.586959785416564,True,French,drama,1
3716,43,female,basic,2022-06-26 18:07:42.332466496,2022-06-26 18:07:42.332466496,2,24,979,4,debit_card,Los Angeles,106,1,17.389165421870146,118.10931287876583,False,French,drama,0
3717,43,male,premium,2022-06-26 21:37:41.972394480,2022-06-26 21:37:41.972394480,9,30,787,2,debit_card,New York,108,4,8.410931106545297,96.0890529830495,False,Spanish,comedy,0
3718,59,female,basic,2022-06-27 01:07:41.612322464,2022-06-27 01:07:41.612322464,10,12,21,4,paypal,Houston,102,4,9.978022871558032,116.80561839682404,False,Spanish,documentary,0
3719,38,male,premium,2022-06-27 04:37:41.252250456,2022-06-27 04:37:41.252250456,2,16,924,3,credit_card,Houston,100,3,18.02206390413852,55.555831616808376,False,Spanish,drama,1
3720,37,male,basic,2022-06-27 08:07:40.892178440,2022-06-27 08:07:40.892178440,1,20,898,3,debit_card,Miami,107,7,17.56647959816114,85.387843570578,False,French,action,0
3721,22,female,standard,2022-06-27 11:37:40.532106424,2022-06-27 11:37:40.532106424,1,12,287,1,credit_card,New York,105,10,6.470782300141927,119.14759030861067,True,Spanish,comedy,1
3722,19,male,basic,2022-06-27 15:07:40.172034408,2022-06-27 15:07:40.172034408,12,21,496,3,paypal,New York,100,0,16.010611096943173,118.87441772538591,True,French,drama,0
3723,50,male,standard,2022-06-27 18:37:39.811962392,2022-06-27 18:37:39.811962392,2,11,670,5,paypal,Houston,102,7,9.104048762066778,19.420387173036445,False,Spanish,drama,0
3724,42,female,standard,2022-06-27 22:07:39.451890384,2022-06-27 22:07:39.451890384,3,21,445,5,debit_card,Houston,102,6,12.742434287724503,40.07958052529265,False,English,documentary,0
3725,38,female,standard,2022-06-28 01:37:39.091818368,2022-06-28 01:37:39.091818368,9,2,105,3,debit_card,Houston,106,10,18.127183189804875,62.23617540750626,False,English,documentary,0
3726,52,female,premium,2022-06-28 05:07:38.731746352,2022-06-28 05:07:38.731746352,6,27,598,5,paypal,New York,104,9,12.85011800405684,60.90189981266974,True,Spanish,action,1
3727,59,female,standard,2022-06-28 08:37:38.371674336,2022-06-28 08:37:38.371674336,8,10,889,3,credit_card,New York,108,0,12.845139453231914,97.21257955557,True,English,comedy,1
3728,27,male,standard,2022-06-28 12:07:38.011602320,2022-06-28 12:07:38.011602320,12,25,995,2,paypal,Miami,100,4,15.271682006873116,89.32156091213291,True,English,comedy,1
3729,27,female,basic,2022-06-28 15:37:37.651530312,2022-06-28 15:37:37.651530312,2,11,738,5,paypal,Los Angeles,107,10,19.08250766879291,11.885450184800076,False,Spanish,drama,1
3730,34,female,standard,2022-06-28 19:07:37.291458296,2022-06-28 19:07:37.291458296,2,9,127,1,credit_card,Miami,107,5,10.796038947408132,55.347083185010476,True,French,action,0
3731,53,male,basic,2022-06-28 22:37:36.931386280,2022-06-28 22:37:36.931386280,12,24,790,1,paypal,Miami,107,1,9.314401772090665,54.04353248474603,True,English,comedy,1
3732,40,female,standard,2022-06-29 02:07:36.571314264,2022-06-29 02:07:36.571314264,12,17,434,2,paypal,New York,108,4,18.36950085560025,99.52836104367582,False,French,comedy,0
3733,58,male,basic,2022-06-29 05:37:36.211242248,2022-06-29 05:37:36.211242248,2,1,496,1,paypal,Los Angeles,104,4,8.303559098337423,29.61721351972422,False,Spanish,comedy,0
3734,25,male,standard,2022-06-29 09:07:35.851170240,2022-06-29 09:07:35.851170240,2,3,122,4,credit_card,New York,102,5,14.363536307440766,64.10516768822697,False,French,comedy,1
3735,25,male,premium,2022-06-29 12:37:35.491098224,2022-06-29 12:37:35.491098224,6,20,412,3,paypal,Los Angeles,103,10,12.278215547909703,89.05564984804032,False,English,comedy,1
3736,47,male,premium,2022-06-29 16:07:35.131026208,2022-06-29 16:07:35.131026208,11,26,496,4,credit_card,Houston,105,7,8.200583873103632,112.98851385756083,True,English,comedy,1
3737,43,female,standard,2022-06-29 19:37:34.770954192,2022-06-29 19:37:34.770954192,9,24,153,4,debit_card,New York,104,3,10.937727961401945,99.35923101745392,True,Spanish,documentary,1
3738,22,female,premium,2022-06-29 23:07:34.410882176,2022-06-29 23:07:34.410882176,11,24,117,4,credit_card,Houston,105,7,9.834385095822668,68.01235902061633,True,English,documentary,1
3739,29,male,standard,2022-06-30 02:37:34.050810168,2022-06-30 02:37:34.050810168,11,16,848,2,debit_card,Miami,102,1,18.87579029777229,105.41048891806959,True,English,documentary,1
3740,50,male,basic,2022-06-30 06:07:33.690738152,2022-06-30 06:07:33.690738152,6,21,574,3,debit_card,Los Angeles,103,7,12.23538723453511,90.28128014820338,False,English,drama,0
3741,40,male,premium,2022-06-30 09:37:33.330666136,2022-06-30 09:37:33.330666136,10,15,210,3,paypal,Houston,101,5,16.00993524914643,21.33658702466758,False,French,documentary,0
3742,44,male,basic,2022-06-30 13:07:32.970594120,2022-06-30 13:07:32.970594120,8,19,465,2,credit_card,Miami,108,3,13.031175162284848,13.009868343793869,True,French,action,0
3743,32,female,basic,2022-06-30 16:37:32.610522104,2022-06-30 16:37:32.610522104,4,1,814,1,debit_card,Miami,108,10,10.36581194172732,71.57020037075992,False,French,action,0
3744,34,female,basic,2022-06-30 20:07:32.250450096,2022-06-30 20:07:32.250450096,11,25,457,2,debit_card,New York,101,2,11.982256063550611,84.93001317701388,True,French,comedy,0
3745,53,female,premium,2022-06-30 23:37:31.890378080,2022-06-30 23:37:31.890378080,8,30,106,1,debit_card,Miami,108,3,13.854093607669274,37.912289883576975,True,English,documentary,0
3746,29,female,standard,2022-07-01 03:07:31.530306064,2022-07-01 03:07:31.530306064,10,2,789,4,paypal,Miami,100,1,18.00926522768981,76.78382091325828,False,French,documentary,0
3747,30,male,premium,2022-07-01 06:37:31.170234048,2022-07-01 06:37:31.170234048,5,18,373,2,paypal,Miami,104,1,14.491985791864753,65.88261260857075,True,French,documentary,1
3748,50,female,standard,2022-07-01 10:07:30.810162032,2022-07-01 10:07:30.810162032,11,9,653,2,credit_card,Houston,102,6,12.564596569399061,24.76941023702094,True,Spanish,action,0
3749,58,male,premium,2022-07-01 13:37:30.450090024,2022-07-01 13:37:30.450090024,9,24,711,3,debit_card,Miami,100,1,5.114959667727129,21.585867590330956,True,Spanish,action,0
3750,19,male,standard,2022-07-01 17:07:30.090018008,2022-07-01 17:07:30.090018008,12,13,159,5,debit_card,Los Angeles,106,3,10.024154084943104,58.879814852243385,True,English,drama,1
3751,27,male,premium,2022-07-01 20:37:29.729945992,2022-07-01 20:37:29.729945992,7,19,300,5,credit_card,Houston,102,7,14.913840571342872,29.10496470473356,True,French,drama,0
3752,51,male,standard,2022-07-02 00:07:29.369873976,2022-07-02 00:07:29.369873976,9,8,237,1,debit_card,New York,101,2,8.078095502722402,56.418101875671404,True,Spanish,drama,0
3753,43,female,premium,2022-07-02 03:37:29.009801960,2022-07-02 03:37:29.009801960,12,18,448,2,debit_card,Houston,101,6,18.2484404576915,102.26468937431741,True,French,documentary,1
3754,23,male,standard,2022-07-02 07:07:28.649729952,2022-07-02 07:07:28.649729952,9,21,47,4,paypal,Miami,102,6,17.948996823759643,12.542020709135892,True,French,comedy,0
3755,34,female,premium,2022-07-02 10:37:28.289657936,2022-07-02 10:37:28.289657936,12,18,639,2,paypal,Los Angeles,107,0,15.334126940046017,101.13588708573212,True,French,drama,0
3756,54,female,basic,2022-07-02 14:07:27.929585920,2022-07-02 14:07:27.929585920,1,8,499,2,debit_card,Los Angeles,102,1,16.277042224550073,70.46930809423502,True,French,documentary,0
3757,58,female,premium,2022-07-02 17:37:27.569513904,2022-07-02 17:37:27.569513904,4,19,762,3,paypal,Los Angeles,107,1,16.522579715669487,92.60373954250858,True,French,action,0
3758,34,male,standard,2022-07-02 21:07:27.209441888,2022-07-02 21:07:27.209441888,2,26,374,4,debit_card,Los Angeles,104,5,10.764510967478618,113.39099600777763,False,English,drama,1
3759,46,male,basic,2022-07-03 00:37:26.849369872,2022-07-03 00:37:26.849369872,6,21,326,4,debit_card,Los Angeles,101,9,16.47693135806894,26.205793050168086,False,Spanish,documentary,1
3760,44,male,standard,2022-07-03 04:07:26.489297864,2022-07-03 04:07:26.489297864,1,23,914,5,debit_card,Miami,106,9,5.144410626819859,94.5522099255257,True,Spanish,documentary,0
3761,24,female,premium,2022-07-03 07:37:26.129225848,2022-07-03 07:37:26.129225848,9,5,113,4,debit_card,New York,107,8,19.48032038935184,12.459481698026098,True,French,documentary,0
3762,41,female,premium,2022-07-03 11:07:25.769153832,2022-07-03 11:07:25.769153832,4,3,153,5,debit_card,Los Angeles,101,10,14.845462299613066,13.135729574518606,False,French,comedy,0
3763,46,male,basic,2022-07-03 14:37:25.409081816,2022-07-03 14:37:25.409081816,1,19,982,4,paypal,Miami,101,6,8.279453220327488,86.55319323879822,False,Spanish,documentary,0
3764,25,female,standard,2022-07-03 18:07:25.049009800,2022-07-03 18:07:25.049009800,2,21,320,2,paypal,Houston,103,8,7.926678431690167,85.3876679014097,True,French,comedy,0
3765,55,female,basic,2022-07-03 21:37:24.688937792,2022-07-03 21:37:24.688937792,9,20,647,1,paypal,Houston,108,3,19.71476095049777,44.1227848491158,False,Spanish,comedy,1
3766,25,male,basic,2022-07-04 01:07:24.328865776,2022-07-04 01:07:24.328865776,4,3,138,4,debit_card,Miami,107,4,13.84687659612649,64.7647795257721,True,Spanish,drama,1
3767,33,female,premium,2022-07-04 04:37:23.968793760,2022-07-04 04:37:23.968793760,6,30,304,5,credit_card,Miami,105,5,6.2943830252362325,50.79177340174247,True,Spanish,documentary,1
3768,27,male,standard,2022-07-04 08:07:23.608721744,2022-07-04 08:07:23.608721744,1,11,758,1,debit_card,Miami,104,8,11.960950044972877,12.82594938282315,False,English,action,0
3769,21,male,premium,2022-07-04 11:37:23.248649728,2022-07-04 11:37:23.248649728,12,3,376,4,paypal,Miami,101,4,10.041602559002332,117.05887358516532,False,Spanish,comedy,0
3770,41,female,premium,2022-07-04 15:07:22.888577720,2022-07-04 15:07:22.888577720,9,30,525,1,debit_card,Los Angeles,100,2,6.1548701064088,43.45679385702095,False,English,comedy,0
3771,55,male,standard,2022-07-04 18:37:22.528505704,2022-07-04 18:37:22.528505704,8,14,709,1,paypal,Miami,103,2,10.869548309855851,28.87272921042344,True,English,drama,0
3772,19,male,premium,2022-07-04 22:07:22.168433688,2022-07-04 22:07:22.168433688,7,10,233,3,credit_card,New York,105,4,12.070070102306131,106.80507752299874,False,French,action,1
3773,24,male,standard,2022-07-05 01:37:21.808361672,2022-07-05 01:37:21.808361672,9,29,768,4,debit_card,Los Angeles,108,0,17.247176208159015,24.8683194582654,True,Spanish,action,0
3774,20,male,standard,2022-07-05 05:07:21.448289656,2022-07-05 05:07:21.448289656,1,4,851,3,debit_card,Miami,100,8,7.795203005748428,111.89673115163563,True,Spanish,drama,1
3775,36,female,basic,2022-07-05 08:37:21.088217648,2022-07-05 08:37:21.088217648,10,24,451,5,credit_card,Houston,109,6,13.69645869812231,62.50918771248191,False,French,documentary,0
3776,26,male,premium,2022-07-05 12:07:20.728145632,2022-07-05 12:07:20.728145632,1,16,721,3,paypal,Miami,108,3,15.158826007501744,60.73790507510399,False,English,drama,1
3777,50,male,basic,2022-07-05 15:37:20.368073616,2022-07-05 15:37:20.368073616,1,30,403,3,debit_card,New York,108,5,19.54964015314699,105.6369414120864,False,French,comedy,0
3778,46,male,premium,2022-07-05 19:07:20.008001600,2022-07-05 19:07:20.008001600,5,24,911,2,credit_card,Miami,101,7,15.987071803597596,42.85790946300647,False,French,action,0
3779,47,female,standard,2022-07-05 22:37:19.647929584,2022-07-05 22:37:19.647929584,11,27,227,4,credit_card,Houston,103,0,13.349672297904933,34.825063791406166,False,English,comedy,1
3780,49,female,basic,2022-07-06 02:07:19.287857576,2022-07-06 02:07:19.287857576,9,5,455,2,paypal,Houston,109,4,5.113550931681991,40.59005595340173,True,Spanish,action,1
3781,36,male,basic,2022-07-06 05:37:18.927785560,2022-07-06 05:37:18.927785560,11,19,417,5,credit_card,Miami,107,3,8.419194241618943,37.768260946066306,False,Spanish,drama,0
3782,21,male,premium,2022-07-06 09:07:18.567713544,2022-07-06 09:07:18.567713544,12,14,263,1,debit_card,Houston,103,6,7.803070580267979,88.74259994530478,True,Spanish,action,1
3783,38,female,standard,2022-07-06 12:37:18.207641528,2022-07-06 12:37:18.207641528,6,29,122,5,debit_card,Miami,103,10,6.89439059831744,52.77040095493333,False,French,documentary,1
3784,36,male,basic,2022-07-06 16:07:17.847569512,2022-07-06 16:07:17.847569512,2,21,799,3,credit_card,Los Angeles,104,10,14.308351458521246,60.92939620074168,True,Spanish,documentary,1
3785,40,female,basic,2022-07-06 19:37:17.487497504,2022-07-06 19:37:17.487497504,10,18,449,4,credit_card,Miami,101,4,10.382946591599318,45.312952873050605,False,French,action,0
3786,57,female,standard,2022-07-06 23:07:17.127425488,2022-07-06 23:07:17.127425488,4,9,781,2,paypal,New York,101,7,15.295410898138435,35.57487481266028,True,French,action,1
3787,48,male,basic,2022-07-07 02:37:16.767353472,2022-07-07 02:37:16.767353472,3,29,92,3,credit_card,Los Angeles,100,9,17.852535126627245,24.63697750780195,False,French,drama,0
3788,29,male,standard,2022-07-07 06:07:16.407281456,2022-07-07 06:07:16.407281456,12,17,336,1,debit_card,Houston,109,7,16.738849306267888,32.845394533220215,True,Spanish,action,1
3789,20,female,standard,2022-07-07 09:37:16.047209440,2022-07-07 09:37:16.047209440,2,15,691,1,debit_card,Los Angeles,102,1,5.304426924294898,51.46942231726084,True,Spanish,documentary,0
3790,59,male,basic,2022-07-07 13:07:15.687137432,2022-07-07 13:07:15.687137432,10,24,537,1,paypal,Miami,105,9,18.700271446842983,100.90796127606745,False,French,comedy,0
3791,37,female,basic,2022-07-07 16:37:15.327065416,2022-07-07 16:37:15.327065416,4,12,345,5,credit_card,Houston,107,10,16.875933021003615,94.24619352369008,False,Spanish,action,1
3792,43,male,premium,2022-07-07 20:07:14.966993400,2022-07-07 20:07:14.966993400,6,29,89,1,paypal,Los Angeles,105,5,18.268194191563406,31.753583214870915,False,English,action,0
3793,55,male,basic,2022-07-07 23:37:14.606921384,2022-07-07 23:37:14.606921384,4,18,772,4,debit_card,Miami,107,3,13.88129663517954,118.94993100719292,False,French,drama,1
3794,23,female,basic,2022-07-08 03:07:14.246849368,2022-07-08 03:07:14.246849368,5,18,867,5,paypal,Miami,109,5,9.5828093157178,100.41167636897998,True,Spanish,drama,1
3795,26,female,premium,2022-07-08 06:37:13.886777360,2022-07-08 06:37:13.886777360,8,25,837,3,credit_card,Houston,100,10,10.22613617140143,119.72581081108757,False,Spanish,action,1
3796,51,male,standard,2022-07-08 10:07:13.526705344,2022-07-08 10:07:13.526705344,4,2,7,3,credit_card,New York,100,2,19.765575207458227,83.66480954140455,False,French,documentary,1
3797,42,male,basic,2022-07-08 13:37:13.166633328,2022-07-08 13:37:13.166633328,6,10,494,3,debit_card,New York,104,4,11.272269685920364,44.43738259969248,False,French,documentary,1
3798,45,female,standard,2022-07-08 17:07:12.806561312,2022-07-08 17:07:12.806561312,10,9,130,1,debit_card,Houston,106,8,15.495101571061788,48.52658082931676,False,French,documentary,0
3799,52,male,basic,2022-07-08 20:37:12.446489296,2022-07-08 20:37:12.446489296,5,24,56,2,credit_card,Miami,106,9,16.088092897477935,100.83060192665674,False,French,action,0
3800,26,male,standard,2022-07-09 00:07:12.086417288,2022-07-09 00:07:12.086417288,6,27,509,5,paypal,New York,103,10,12.729113433680183,92.6199817659062,False,English,action,1
3801,35,female,standard,2022-07-09 03:37:11.726345272,2022-07-09 03:37:11.726345272,1,6,824,5,debit_card,Los Angeles,107,10,17.431624037084266,116.58349729468159,True,French,comedy,1
3802,45,male,basic,2022-07-09 07:07:11.366273256,2022-07-09 07:07:11.366273256,11,5,808,4,credit_card,Miami,105,4,13.335271296145851,37.43631452534244,False,Spanish,documentary,1
3803,29,male,standard,2022-07-09 10:37:11.006201240,2022-07-09 10:37:11.006201240,5,22,905,3,debit_card,Los Angeles,102,9,17.26082248702348,90.78072518184119,True,Spanish,documentary,1
3804,39,female,basic,2022-07-09 14:07:10.646129224,2022-07-09 14:07:10.646129224,2,1,889,1,paypal,New York,105,0,10.82932161570586,34.90582510362262,False,English,action,1
3805,59,female,standard,2022-07-09 17:37:10.286057216,2022-07-09 17:37:10.286057216,4,9,781,1,paypal,Los Angeles,106,0,5.368083564808427,41.36573552705803,False,English,action,0
3806,42,female,premium,2022-07-09 21:07:09.925985200,2022-07-09 21:07:09.925985200,12,24,98,1,paypal,New York,101,10,7.520255698040733,25.212889831087697,True,French,comedy,1
3807,51,male,standard,2022-07-10 00:37:09.565913184,2022-07-10 00:37:09.565913184,7,7,857,1,paypal,New York,107,9,6.42370155464958,69.23424674073281,False,English,documentary,1
3808,59,male,premium,2022-07-10 04:07:09.205841168,2022-07-10 04:07:09.205841168,4,1,757,1,debit_card,New York,104,1,17.541255777596273,56.89247104064857,False,English,drama,0
3809,46,female,premium,2022-07-10 07:37:08.845769152,2022-07-10 07:37:08.845769152,12,8,704,3,debit_card,Miami,101,7,17.798667060379433,70.55225802829949,True,Spanish,documentary,0
3810,26,female,standard,2022-07-10 11:07:08.485697144,2022-07-10 11:07:08.485697144,9,8,270,3,debit_card,Houston,107,5,12.625545123305129,101.28352596161507,True,Spanish,action,1
3811,46,female,basic,2022-07-10 14:37:08.125625128,2022-07-10 14:37:08.125625128,8,1,566,5,debit_card,Los Angeles,100,3,14.258952191706896,11.644065819337522,False,Spanish,drama,0
3812,19,female,premium,2022-07-10 18:07:07.765553112,2022-07-10 18:07:07.765553112,10,3,104,4,credit_card,New York,106,9,14.74295123507701,99.21988755874807,True,Spanish,comedy,1
3813,38,male,standard,2022-07-10 21:37:07.405481096,2022-07-10 21:37:07.405481096,5,24,217,1,credit_card,Houston,106,0,6.034657786990812,87.88867279429117,True,Spanish,documentary,1
3814,45,female,standard,2022-07-11 01:07:07.045409080,2022-07-11 01:07:07.045409080,2,3,501,2,credit_card,Houston,100,3,14.851911960068701,83.24370764805813,True,French,drama,0
3815,22,female,standard,2022-07-11 04:37:06.685337072,2022-07-11 04:37:06.685337072,2,4,578,5,credit_card,Los Angeles,109,5,7.192556178064342,92.52518304439839,True,English,drama,1
3816,43,female,standard,2022-07-11 08:07:06.325265056,2022-07-11 08:07:06.325265056,7,28,8,4,debit_card,Houston,101,10,18.417027645486804,103.15824978933391,True,French,comedy,0
3817,18,male,premium,2022-07-11 11:37:05.965193040,2022-07-11 11:37:05.965193040,2,8,475,5,paypal,Houston,105,10,5.1592629265882355,54.40886698527864,False,French,comedy,0
3818,37,female,basic,2022-07-11 15:07:05.605121024,2022-07-11 15:07:05.605121024,2,24,718,3,paypal,Houston,107,4,8.591065132067522,17.509809892791083,False,Spanish,documentary,1
3819,38,female,standard,2022-07-11 18:37:05.245049008,2022-07-11 18:37:05.245049008,3,10,320,5,paypal,Houston,105,0,18.890894313259338,111.3797094889142,False,English,drama,1
3820,19,male,basic,2022-07-11 22:07:04.884977000,2022-07-11 22:07:04.884977000,1,27,860,3,debit_card,Houston,101,0,15.35021592353903,112.37414785773014,True,Spanish,documentary,1
3821,30,male,premium,2022-07-12 01:37:04.524904984,2022-07-12 01:37:04.524904984,1,22,486,1,credit_card,Miami,103,5,7.854795206093036,10.971899752410692,False,Spanish,documentary,0
3822,45,female,premium,2022-07-12 05:07:04.164832968,2022-07-12 05:07:04.164832968,5,7,373,3,debit_card,Los Angeles,101,7,11.114256746820445,54.361018266820125,True,French,action,0
3823,33,female,standard,2022-07-12 08:37:03.804760952,2022-07-12 08:37:03.804760952,7,25,195,3,debit_card,Houston,107,10,8.814953444328186,32.97060651303498,False,Spanish,drama,0
3824,19,male,basic,2022-07-12 12:07:03.444688936,2022-07-12 12:07:03.444688936,9,27,902,2,paypal,New York,107,8,7.254572327617393,77.82993386357396,True,Spanish,drama,0
3825,34,male,basic,2022-07-12 15:37:03.084616928,2022-07-12 15:37:03.084616928,11,21,39,2,debit_card,Houston,104,6,13.155588618990425,55.24735361694958,True,Spanish,comedy,0
3826,59,female,basic,2022-07-12 19:07:02.724544912,2022-07-12 19:07:02.724544912,1,19,199,5,credit_card,Miami,109,9,18.54401013208007,35.326171157027005,True,French,drama,0
3827,26,male,basic,2022-07-12 22:37:02.364472896,2022-07-12 22:37:02.364472896,3,28,994,1,debit_card,Miami,103,4,14.58949000841672,44.503767381431366,False,English,action,0
3828,23,male,basic,2022-07-13 02:07:02.004400880,2022-07-13 02:07:02.004400880,1,8,400,1,paypal,New York,108,2,12.225261438152778,75.63973903920571,True,French,drama,1
3829,19,female,standard,2022-07-13 05:37:01.644328864,2022-07-13 05:37:01.644328864,2,29,659,3,credit_card,Houston,102,10,17.544393298929418,12.113298747464132,False,French,comedy,0
3830,49,male,standard,2022-07-13 09:07:01.284256856,2022-07-13 09:07:01.284256856,1,7,189,5,paypal,Houston,102,9,18.634854821557706,68.64377638243474,False,English,action,1
3831,37,male,standard,2022-07-13 12:37:00.924184840,2022-07-13 12:37:00.924184840,11,12,996,5,paypal,Miami,101,10,12.926136761394325,44.38902778645525,True,English,action,1
3832,38,male,premium,2022-07-13 16:07:00.564112824,2022-07-13 16:07:00.564112824,11,6,211,1,credit_card,Houston,107,2,19.96523602655176,68.26667602438026,True,English,comedy,1
3833,41,male,premium,2022-07-13 19:37:00.204040808,2022-07-13 19:37:00.204040808,2,20,819,5,paypal,New York,104,3,6.840761167616764,27.91548816639634,True,Spanish,action,1
3834,49,female,basic,2022-07-13 23:06:59.843968792,2022-07-13 23:06:59.843968792,8,1,19,4,credit_card,New York,109,2,19.81501250548056,43.881535280853456,True,English,action,0
3835,32,female,premium,2022-07-14 02:36:59.483896784,2022-07-14 02:36:59.483896784,2,21,566,4,paypal,New York,100,9,14.555231806334325,106.6840425878076,True,Spanish,documentary,0
3836,56,male,basic,2022-07-14 06:06:59.123824768,2022-07-14 06:06:59.123824768,6,6,732,5,debit_card,Miami,106,5,11.704687268143575,110.32963268983417,True,Spanish,drama,1
3837,39,male,basic,2022-07-14 09:36:58.763752752,2022-07-14 09:36:58.763752752,6,6,322,2,paypal,New York,108,1,6.534831823559712,17.547820720586547,True,English,documentary,0
3838,55,male,basic,2022-07-14 13:06:58.403680736,2022-07-14 13:06:58.403680736,4,4,146,5,paypal,Miami,106,3,9.611416639277241,31.414863521736454,True,English,action,1
3839,53,female,basic,2022-07-14 16:36:58.043608720,2022-07-14 16:36:58.043608720,12,20,263,4,paypal,New York,101,6,19.46678972514857,68.59377118994823,True,English,comedy,0
3840,33,male,standard,2022-07-14 20:06:57.683536712,2022-07-14 20:06:57.683536712,7,3,461,5,debit_card,New York,106,1,7.78620521954557,77.86770419121294,False,French,documentary,0
3841,21,male,premium,2022-07-14 23:36:57.323464696,2022-07-14 23:36:57.323464696,6,28,675,2,debit_card,Houston,105,3,6.834597162623538,54.99208930319161,True,French,drama,1
3842,59,male,basic,2022-07-15 03:06:56.963392680,2022-07-15 03:06:56.963392680,12,2,911,5,credit_card,Los Angeles,104,1,9.280475166856917,118.19043905927397,False,French,drama,1
3843,25,male,premium,2022-07-15 06:36:56.603320664,2022-07-15 06:36:56.603320664,1,6,737,3,paypal,Los Angeles,106,2,6.061636249518522,91.02945637768696,True,English,documentary,0
3844,50,male,basic,2022-07-15 10:06:56.243248648,2022-07-15 10:06:56.243248648,7,19,435,5,paypal,Miami,104,0,5.917822467619915,114.58573349254674,True,English,drama,0
3845,41,female,premium,2022-07-15 13:36:55.883176640,2022-07-15 13:36:55.883176640,1,8,662,2,credit_card,New York,109,2,15.511576637693057,90.1108741763319,True,English,documentary,0
3846,31,male,basic,2022-07-15 17:06:55.523104624,2022-07-15 17:06:55.523104624,10,16,364,4,credit_card,Houston,104,5,19.924710728676132,33.219370615685456,True,French,drama,0
3847,41,female,basic,2022-07-15 20:36:55.163032608,2022-07-15 20:36:55.163032608,11,16,930,5,paypal,Los Angeles,105,5,18.29688832796396,54.993179901842815,True,English,drama,1
3848,33,female,premium,2022-07-16 00:06:54.802960592,2022-07-16 00:06:54.802960592,8,2,618,4,credit_card,Los Angeles,100,10,13.947362370296233,15.035632661184263,True,French,comedy,0
3849,59,male,standard,2022-07-16 03:36:54.442888576,2022-07-16 03:36:54.442888576,8,8,394,4,paypal,Los Angeles,108,6,7.920781216580717,99.96341454426508,True,English,drama,1
3850,47,female,standard,2022-07-16 07:06:54.082816568,2022-07-16 07:06:54.082816568,8,9,30,4,credit_card,Houston,109,6,10.557778356028594,52.645031072061705,True,French,documentary,0
3851,40,female,premium,2022-07-16 10:36:53.722744552,2022-07-16 10:36:53.722744552,11,20,689,5,debit_card,Los Angeles,107,4,5.244500794148548,106.88738579116443,False,French,action,0
3852,32,female,basic,2022-07-16 14:06:53.362672536,2022-07-16 14:06:53.362672536,12,21,928,4,credit_card,New York,104,10,5.498564477792722,81.5712445850648,False,English,comedy,0
3853,39,male,basic,2022-07-16 17:36:53.002600520,2022-07-16 17:36:53.002600520,6,17,479,4,debit_card,Miami,109,3,11.213660550731838,67.16710542744602,False,French,documentary,0
3854,57,male,standard,2022-07-16 21:06:52.642528504,2022-07-16 21:06:52.642528504,8,21,720,1,debit_card,New York,107,2,6.252681408421933,95.66376765780653,False,English,action,0
3855,54,male,premium,2022-07-17 00:36:52.282456496,2022-07-17 00:36:52.282456496,1,8,595,2,credit_card,Houston,100,2,14.922051401363477,45.31616626500046,False,French,comedy,1
3856,35,male,premium,2022-07-17 04:06:51.922384480,2022-07-17 04:06:51.922384480,2,14,1000,1,paypal,Houston,105,9,5.817527084166498,71.82341826795727,True,French,comedy,1
3857,30,female,basic,2022-07-17 07:36:51.562312464,2022-07-17 07:36:51.562312464,5,8,414,5,paypal,Miami,105,2,9.675584791780523,32.3463138267076,False,French,documentary,0
3858,37,female,basic,2022-07-17 11:06:51.202240448,2022-07-17 11:06:51.202240448,1,10,106,2,debit_card,Los Angeles,105,5,14.18350780091405,54.612920622052826,False,Spanish,comedy,1
3859,51,female,standard,2022-07-17 14:36:50.842168432,2022-07-17 14:36:50.842168432,6,12,194,5,paypal,Miami,100,6,17.446593438886453,54.03000952538062,True,French,drama,0
3860,54,female,basic,2022-07-17 18:06:50.482096424,2022-07-17 18:06:50.482096424,11,29,606,2,paypal,Miami,106,9,10.64285145273183,114.54737300451528,True,English,documentary,0
3861,21,female,standard,2022-07-17 21:36:50.122024408,2022-07-17 21:36:50.122024408,4,26,61,5,debit_card,Los Angeles,102,6,5.215758627932074,92.63218077889088,False,Spanish,documentary,1
3862,21,male,standard,2022-07-18 01:06:49.761952392,2022-07-18 01:06:49.761952392,1,23,736,3,paypal,Los Angeles,104,10,14.26138500511676,64.25598670545298,False,Spanish,comedy,0
3863,26,male,basic,2022-07-18 04:36:49.401880376,2022-07-18 04:36:49.401880376,10,21,165,1,credit_card,New York,100,0,11.990104056963721,15.177784120995248,True,Spanish,action,1
