customer_id,age,gender,income,marital_status,education_level,account_balance,credit_score,credit_limit,payment_history,payment_method,data_usage,voice_usage,sms_usage,roaming_usage,contract_type,plan_type,service_quality,customer_service_calls,churn
customer_4412,72,male,120013,married,high school,171,658,11583,late,debit card,35,277,36,29,prepaid,basic,fair,0,0
customer_4413,66,male,28291,single,high school,1457,841,26327,late,debit card,40,193,81,35,prepaid,basic,fair,5,0
customer_4414,47,female,76756,married,high school,3689,776,18001,late,debit card,37,375,93,94,prepaid,premium,poor,3,1
customer_4415,32,female,119715,married,college,1088,319,44851,on time,credit card,11,131,61,7,prepaid,basic,poor,8,1
customer_4416,71,male,50902,married,graduate,975,432,48137,on time,cash,27,35,37,76,postpaid,premium,fair,7,0
customer_4417,42,male,122314,married,high school,4873,837,10803,late,debit card,49,425,24,66,prepaid,basic,fair,1,0
customer_4418,21,female,66553,single,high school,3996,682,5754,on time,debit card,37,67,6,6,prepaid,premium,poor,3,0
customer_4419,69,female,32239,married,college,72,643,7165,on time,cash,39,405,8,64,prepaid,premium,poor,0,1
customer_4420,35,female,133265,married,high school,2439,406,5275,on time,cash,33,457,67,84,prepaid,basic,poor,9,0
customer_4421,63,male,34629,single,college,2774,798,32183,late,cash,35,275,74,74,postpaid,basic,poor,9,0
customer_4422,55,male,45349,single,high school,3203,358,28843,on time,cash,10,171,72,85,prepaid,premium,poor,1,0
customer_4423,62,female,74366,single,high school,3163,531,19082,on time,debit card,37,385,60,75,prepaid,basic,fair,2,1
customer_4424,18,female,124072,single,graduate,4113,772,42985,on time,debit card,14,67,13,43,prepaid,basic,good,2,0
customer_4425,44,male,123790,married,college,3638,725,27421,on time,debit card,0,211,55,16,postpaid,premium,good,1,0
customer_4426,47,female,42666,married,high school,826,483,5574,late,cash,29,296,53,80,prepaid,premium,poor,3,0
customer_4427,75,female,120935,married,college,3312,521,27695,on time,debit card,35,242,10,35,postpaid,premium,poor,6,0
customer_4428,29,male,37005,married,graduate,2601,418,14833,on time,credit card,2,69,34,81,postpaid,basic,poor,1,1
customer_4429,70,female,88938,married,high school,250,662,12095,on time,credit card,3,480,88,64,prepaid,premium,good,4,0
customer_4430,39,male,95273,single,college,2666,517,41836,on time,debit card,23,362,84,36,postpaid,basic,fair,5,0
customer_4431,69,female,33089,married,high school,679,679,42198,on time,credit card,19,443,29,91,prepaid,basic,poor,8,0
customer_4432,63,female,61550,single,graduate,4948,589,39110,on time,cash,46,491,19,17,prepaid,basic,poor,2,0
customer_4433,74,female,42532,married,high school,3061,639,15189,on time,debit card,19,394,81,53,postpaid,basic,poor,0,0
customer_4434,56,male,81534,single,graduate,389,752,35804,on time,debit card,39,27,24,30,prepaid,basic,fair,4,0
customer_4435,63,female,108706,married,college,3441,462,5334,late,cash,31,425,98,26,prepaid,basic,fair,2,0
customer_4436,57,female,62085,married,college,1872,565,47157,on time,cash,2,425,85,37,prepaid,basic,good,0,1
customer_4437,46,female,107583,single,high school,4027,726,48136,on time,cash,36,390,21,79,postpaid,basic,good,6,0
customer_4438,24,male,36176,married,college,1285,328,44840,late,cash,42,130,88,83,postpaid,basic,poor,3,0
customer_4439,68,female,49159,single,graduate,2842,727,22593,late,credit card,46,413,21,55,prepaid,basic,fair,6,1
customer_4440,56,female,138697,married,college,4188,625,45233,on time,debit card,19,147,4,19,postpaid,basic,fair,8,1
customer_4441,23,female,25694,single,college,1427,497,24356,on time,cash,8,228,20,73,postpaid,premium,good,4,0
customer_4442,72,male,140507,married,college,2899,814,46949,on time,credit card,30,453,97,71,prepaid,basic,poor,7,0
customer_4443,27,male,56291,single,college,893,578,17385,on time,credit card,1,424,10,64,postpaid,basic,poor,6,0
customer_4444,70,male,130013,married,graduate,4547,461,16411,late,debit card,40,70,90,27,postpaid,premium,good,4,1
customer_4445,35,male,95811,single,college,3604,634,33632,on time,debit card,33,58,15,63,postpaid,premium,fair,7,1
customer_4446,29,male,103677,single,high school,2848,363,36845,on time,credit card,40,103,5,92,postpaid,basic,fair,4,0
customer_4447,36,female,127995,single,college,308,302,15800,on time,credit card,29,232,96,6,postpaid,premium,poor,7,1
customer_4448,26,female,54774,married,college,914,695,49651,late,credit card,22,154,5,83,prepaid,basic,good,6,0
customer_4449,41,male,59800,married,college,1667,644,10769,late,cash,8,366,58,22,postpaid,premium,fair,0,0
customer_4450,66,female,27903,married,graduate,3070,667,16546,late,debit card,30,345,21,37,postpaid,basic,good,2,1
customer_4451,23,male,88068,single,high school,1235,705,42100,late,debit card,6,93,59,41,postpaid,basic,poor,6,0
customer_4452,38,female,99197,married,college,1526,571,17309,on time,cash,0,225,25,37,postpaid,premium,poor,1,1
customer_4453,41,male,46581,married,high school,1648,399,8469,on time,debit card,49,427,57,48,postpaid,basic,good,4,1
customer_4454,48,female,70449,single,high school,600,628,44611,on time,debit card,18,202,86,38,postpaid,premium,fair,9,0
customer_4455,71,female,29697,married,graduate,3430,437,26381,on time,credit card,40,214,23,61,prepaid,premium,poor,4,1
customer_4456,26,female,88806,single,high school,3308,514,7814,on time,cash,8,13,21,44,prepaid,basic,fair,7,0
customer_4457,65,female,76189,married,college,1182,326,18374,late,credit card,29,239,39,53,prepaid,premium,fair,0,0
customer_4458,75,male,44830,married,high school,3002,828,39373,on time,credit card,17,404,36,82,prepaid,basic,poor,3,0
customer_4459,30,male,140031,single,high school,3313,314,25012,on time,debit card,36,427,1,20,prepaid,premium,good,3,1
customer_4460,72,female,67194,single,graduate,4672,710,33136,late,cash,13,146,11,31,postpaid,basic,fair,8,0
customer_4461,53,male,41140,single,graduate,1133,602,18544,on time,credit card,17,481,46,95,postpaid,basic,good,1,1
customer_4462,58,female,126793,married,college,1994,796,6849,late,debit card,8,463,35,28,prepaid,basic,poor,8,0
customer_4463,38,female,124771,single,graduate,934,324,16593,late,cash,41,300,94,24,postpaid,basic,good,1,1
customer_4464,29,male,60648,single,graduate,3841,337,31415,on time,debit card,19,359,59,82,postpaid,basic,good,9,1
customer_4465,41,male,119495,married,high school,4251,583,10665,on time,debit card,21,71,77,48,prepaid,premium,good,4,1
customer_4466,27,male,72418,married,graduate,1942,563,15970,on time,cash,13,66,3,76,prepaid,basic,fair,5,0
customer_4467,35,female,122663,single,high school,4470,626,35529,late,cash,27,301,10,54,prepaid,premium,fair,4,0
customer_4468,45,male,64474,married,high school,98,638,33755,on time,debit card,26,28,51,87,postpaid,basic,fair,0,0
customer_4469,72,female,117569,single,graduate,1246,778,45692,on time,cash,3,159,25,38,prepaid,basic,poor,7,0
customer_4470,74,female,29396,single,graduate,4758,458,25496,late,credit card,47,150,3,56,prepaid,premium,fair,2,1
customer_4471,45,male,71437,married,high school,1860,561,15517,late,credit card,29,142,21,51,prepaid,basic,poor,9,1
customer_4472,60,male,105904,single,high school,4717,503,21377,on time,credit card,37,409,75,13,postpaid,basic,fair,6,0
customer_4473,21,female,129940,married,college,1179,484,49420,on time,debit card,16,112,23,11,prepaid,premium,fair,8,1
customer_4474,46,male,61614,married,college,1955,317,40621,on time,credit card,11,7,71,96,prepaid,premium,fair,5,1
customer_4475,33,female,22679,married,graduate,2026,640,6771,on time,debit card,7,461,52,9,postpaid,premium,poor,1,0
customer_4476,49,male,50467,single,college,1295,477,40402,late,cash,1,67,20,7,prepaid,premium,poor,6,1
customer_4477,21,female,37670,married,high school,508,308,26708,late,credit card,19,439,50,13,prepaid,basic,poor,8,1
customer_4478,59,male,23057,single,high school,1135,631,30536,late,cash,1,422,27,31,postpaid,premium,poor,0,1
customer_4479,51,male,101593,single,college,3794,840,35079,on time,credit card,45,232,80,37,postpaid,premium,fair,1,0
customer_4480,20,female,24632,single,graduate,2338,658,49766,on time,debit card,43,466,50,51,postpaid,basic,fair,3,1
customer_4481,33,male,44501,married,college,4183,589,42546,late,credit card,29,395,77,20,postpaid,premium,fair,9,1
customer_4482,66,male,47624,married,college,69,486,33502,on time,credit card,9,282,74,94,postpaid,premium,good,3,0
customer_4483,59,male,148072,married,high school,2545,736,44402,on time,debit card,19,498,81,5,postpaid,premium,fair,9,0
customer_4484,48,male,134325,single,graduate,2886,588,8705,on time,debit card,1,349,81,9,prepaid,premium,good,7,1
customer_4485,53,male,58885,single,high school,3290,371,37782,late,credit card,27,42,23,91,prepaid,basic,good,9,1
customer_4486,62,male,23942,married,high school,3113,796,37933,on time,debit card,27,478,34,21,prepaid,basic,good,4,0
customer_4487,66,female,57683,married,graduate,2071,749,31859,on time,cash,18,461,26,3,postpaid,premium,good,9,0
customer_4488,44,female,34203,single,high school,2479,768,16790,on time,cash,21,87,83,26,prepaid,basic,poor,4,1
customer_4489,62,female,149380,married,college,4007,778,24558,on time,cash,40,316,35,89,prepaid,basic,fair,0,0
customer_4490,65,male,32297,single,college,4536,552,28646,on time,debit card,14,389,78,42,postpaid,basic,fair,6,0
customer_4491,19,female,146851,single,high school,1119,586,29995,late,cash,1,178,89,0,prepaid,basic,poor,3,0
customer_4492,56,female,28107,single,college,4017,439,36332,late,cash,23,359,87,11,postpaid,premium,poor,4,1
customer_4493,41,female,77817,single,college,-218,811,15151,on time,credit card,28,348,86,44,prepaid,premium,fair,1,0
customer_4494,39,male,58114,married,high school,644,455,14352,on time,debit card,11,430,86,59,postpaid,basic,fair,9,1
customer_4495,58,male,81491,single,college,534,802,15387,on time,debit card,8,17,6,49,postpaid,basic,poor,0,1
customer_4496,32,female,111770,married,graduate,2553,655,22092,on time,debit card,16,71,38,21,prepaid,premium,good,8,0
customer_4497,24,female,42098,single,college,328,653,18009,on time,cash,38,60,44,8,prepaid,premium,poor,8,1
customer_4498,74,male,78705,single,college,3068,603,43999,on time,credit card,41,108,66,70,postpaid,basic,good,9,0
customer_4499,52,male,47006,single,college,772,438,24694,on time,credit card,44,5,64,32,prepaid,premium,fair,0,1
customer_4500,44,female,111653,married,college,1042,573,11357,on time,debit card,33,120,58,99,prepaid,premium,fair,7,1
customer_4501,53,female,50185,single,high school,65,659,7647,on time,credit card,6,258,97,63,prepaid,premium,good,7,1
customer_4502,33,female,146371,single,high school,1523,559,21826,on time,debit card,33,379,63,21,prepaid,basic,good,4,1
customer_4503,60,male,76114,married,college,4031,838,45566,on time,cash,29,83,1,65,postpaid,premium,poor,3,0
customer_4504,38,female,92241,single,graduate,3775,498,5676,late,debit card,10,4,21,32,postpaid,basic,fair,5,1
customer_4505,72,female,77290,single,college,3771,355,47988,late,cash,36,238,57,59,postpaid,basic,fair,9,1
customer_4506,34,female,115094,married,college,896,809,13875,on time,cash,8,378,68,75,postpaid,premium,poor,4,1
customer_4507,27,male,140043,single,college,1953,447,11716,on time,debit card,16,480,52,49,prepaid,premium,poor,2,0
customer_4508,39,male,79611,married,high school,901,824,31548,on time,credit card,23,282,15,93,prepaid,basic,poor,4,1
customer_4509,58,male,131966,married,graduate,1132,644,21591,on time,cash,32,210,61,19,prepaid,premium,poor,3,0
customer_4510,71,male,96776,married,college,2558,335,30113,late,cash,21,113,89,60,prepaid,premium,fair,6,1
customer_4511,19,male,75608,married,graduate,4598,830,39247,on time,debit card,34,464,77,41,prepaid,premium,good,1,0
customer_4512,28,male,36892,married,graduate,4224,313,15839,on time,credit card,14,195,41,50,postpaid,basic,poor,4,1
customer_4513,51,male,80762,married,graduate,3512,364,5058,on time,credit card,24,236,74,88,prepaid,basic,poor,7,0
customer_4514,72,male,86217,married,college,3976,771,36531,on time,credit card,30,194,36,15,postpaid,basic,fair,6,0
customer_4515,31,female,146504,married,college,-329,474,6513,on time,credit card,7,375,33,35,postpaid,basic,good,2,0
customer_4516,64,male,109937,single,graduate,1346,413,10055,on time,debit card,6,453,54,38,prepaid,basic,good,6,0
customer_4517,33,male,96748,married,college,1024,740,12743,on time,cash,26,186,96,75,postpaid,premium,poor,5,0
customer_4518,76,male,128888,single,graduate,4723,692,28763,late,credit card,43,407,88,84,postpaid,basic,good,3,1
customer_4519,61,male,62990,single,high school,2764,833,19378,late,debit card,49,38,15,38,prepaid,premium,good,4,0
customer_4520,27,male,49095,single,college,1112,796,48071,on time,credit card,38,28,59,21,prepaid,basic,fair,6,0
customer_4521,66,female,67699,married,graduate,1561,354,7711,on time,credit card,30,220,36,3,prepaid,premium,fair,1,0
customer_4522,46,male,45844,married,graduate,2279,711,36171,on time,credit card,25,250,35,75,prepaid,premium,fair,0,1
customer_4523,58,male,102957,married,college,2105,370,35724,late,debit card,30,463,31,16,prepaid,premium,poor,8,0
customer_4524,43,male,85058,married,graduate,3859,772,47212,late,cash,10,378,19,96,postpaid,premium,good,5,1
customer_4525,42,male,117386,married,college,-37,509,14843,on time,cash,31,452,47,8,prepaid,premium,good,7,0
customer_4526,47,male,66109,married,college,2695,467,26935,on time,debit card,46,89,95,87,postpaid,premium,poor,0,0
customer_4527,53,female,133443,married,high school,4392,480,24596,on time,debit card,0,170,64,85,postpaid,basic,good,5,0
customer_4528,60,male,89147,married,college,125,580,5944,on time,debit card,6,143,2,53,postpaid,premium,fair,5,0
customer_4529,72,female,142197,single,high school,4549,593,10886,late,credit card,33,415,41,14,prepaid,premium,fair,9,0
customer_4530,62,female,61080,single,graduate,1510,541,27688,late,credit card,13,337,27,16,postpaid,premium,fair,8,1
customer_4531,20,female,59910,married,graduate,2378,331,7802,late,debit card,21,304,74,29,prepaid,basic,poor,3,1
customer_4532,42,male,91100,married,graduate,388,607,6059,on time,credit card,16,391,15,42,postpaid,premium,poor,4,0
customer_4533,30,male,114614,single,college,-372,777,6348,on time,debit card,36,482,32,83,prepaid,premium,good,9,1
customer_4534,47,female,137180,married,college,-42,536,39480,on time,credit card,46,373,37,33,postpaid,premium,good,6,0
customer_4535,55,female,42994,married,high school,768,543,14727,late,credit card,38,386,55,46,postpaid,premium,good,0,0
customer_4536,63,male,82817,single,college,4637,546,29152,on time,debit card,31,110,37,85,prepaid,premium,fair,1,1
customer_4537,52,male,28464,married,college,2474,385,9554,on time,credit card,33,475,2,2,prepaid,premium,fair,8,0
customer_4538,21,male,45330,married,high school,1382,513,18742,late,cash,41,108,49,22,postpaid,premium,fair,1,0
customer_4539,73,female,98968,single,high school,4958,618,41162,on time,credit card,13,313,65,68,prepaid,premium,fair,4,0
customer_4540,19,female,101361,single,college,2803,828,21917,on time,cash,16,485,66,15,prepaid,premium,poor,6,0
customer_4541,41,female,50481,married,high school,1533,703,7263,on time,debit card,41,291,70,54,postpaid,basic,fair,3,0
customer_4542,26,female,54266,married,high school,123,630,17690,on time,credit card,38,221,82,32,postpaid,basic,fair,7,0
customer_4543,49,male,141664,single,college,-292,690,20689,on time,credit card,5,137,20,20,postpaid,premium,fair,6,0
customer_4544,70,female,88828,married,high school,3242,567,8853,late,debit card,36,459,56,15,prepaid,basic,fair,4,0
customer_4545,25,male,30120,single,high school,4338,715,19919,on time,debit card,37,219,65,37,postpaid,premium,fair,6,0
customer_4546,34,male,130039,single,graduate,2733,338,40211,late,debit card,10,79,99,57,prepaid,premium,fair,8,0
customer_4547,19,female,78214,married,college,2623,381,25780,on time,credit card,3,125,34,60,prepaid,basic,good,2,1
customer_4548,30,male,96625,single,graduate,224,653,23971,on time,cash,24,84,26,39,prepaid,basic,poor,1,0
customer_4549,58,male,81998,married,high school,1615,587,28869,on time,credit card,8,393,72,40,postpaid,basic,poor,3,1
customer_4550,66,male,107911,married,college,3780,456,29759,on time,credit card,28,365,1,82,prepaid,basic,fair,3,0
customer_4551,23,female,46779,single,college,3381,585,8044,on time,debit card,35,308,32,5,prepaid,premium,good,2,0
customer_4552,66,female,98780,single,high school,2070,353,10501,late,cash,7,0,31,54,postpaid,basic,fair,4,0
customer_4553,53,male,105427,single,college,-161,364,41279,on time,debit card,42,307,53,79,prepaid,basic,fair,4,0
customer_4554,71,male,148302,married,high school,1523,791,30333,late,debit card,17,87,27,33,postpaid,premium,good,8,0
customer_4555,43,female,75630,single,college,2980,587,30943,on time,debit card,42,263,72,11,postpaid,premium,poor,5,1
customer_4556,37,female,81592,single,high school,2637,369,32854,on time,debit card,22,230,3,15,postpaid,premium,poor,6,0
customer_4557,41,female,73990,married,graduate,3544,492,35673,on time,cash,16,105,26,63,prepaid,basic,good,7,0
customer_4558,58,male,45760,married,graduate,3685,550,41357,late,cash,38,244,52,12,postpaid,basic,fair,0,0
customer_4559,79,male,29218,married,college,2623,754,13339,on time,cash,28,71,41,48,postpaid,basic,good,6,1
customer_4560,37,male,43025,married,high school,-26,616,31299,on time,debit card,28,385,22,21,postpaid,premium,poor,1,0
customer_4561,74,female,79686,married,high school,4186,705,15575,on time,debit card,17,55,36,92,prepaid,basic,good,0,0
customer_4562,53,female,58039,single,high school,115,457,16643,on time,credit card,29,322,20,21,postpaid,premium,good,0,1
customer_4563,58,female,133413,married,graduate,3186,670,28573,late,debit card,30,293,11,63,prepaid,premium,poor,7,1
customer_4564,20,male,109718,married,college,4441,367,39115,on time,credit card,9,82,74,40,postpaid,basic,poor,7,1
customer_4565,53,male,72074,single,high school,2541,741,41432,on time,credit card,12,420,68,41,prepaid,basic,poor,3,1
customer_4566,62,male,31749,married,high school,4148,459,12725,on time,cash,36,45,97,3,postpaid,premium,good,0,1
customer_4567,40,female,130648,married,graduate,3653,327,30109,on time,cash,24,218,42,83,postpaid,basic,good,6,0
customer_4568,47,male,92153,married,college,4212,374,24389,on time,credit card,37,193,78,78,prepaid,premium,poor,6,0
customer_4569,32,male,99963,single,high school,3505,817,48049,on time,debit card,48,385,60,32,postpaid,premium,poor,8,0
customer_4570,29,female,104287,single,college,2154,628,28076,on time,debit card,1,18,72,39,prepaid,basic,poor,1,0
customer_4571,73,male,130019,single,high school,4227,840,30556,late,debit card,44,225,63,23,postpaid,basic,fair,1,0
customer_4572,61,male,35220,married,high school,2395,313,41707,on time,credit card,28,444,45,69,postpaid,premium,poor,9,1
customer_4573,75,male,104773,single,graduate,4099,760,10499,on time,credit card,19,272,36,48,prepaid,basic,fair,0,1
customer_4574,24,female,99731,married,graduate,3382,669,42434,on time,debit card,8,133,65,4,postpaid,basic,poor,5,1
customer_4575,54,female,62232,married,graduate,2729,477,22139,on time,credit card,3,289,45,76,prepaid,premium,fair,6,1
customer_4576,56,male,134878,single,high school,671,715,28830,on time,credit card,46,451,28,69,prepaid,basic,good,8,0
customer_4577,68,female,142006,married,high school,2891,334,34506,late,debit card,31,340,43,6,postpaid,basic,poor,7,0
customer_4578,50,male,33774,single,college,3078,737,29057,late,debit card,7,18,91,81,postpaid,premium,good,9,1
customer_4579,56,male,112671,single,college,2344,806,49164,on time,cash,16,417,42,53,postpaid,basic,poor,3,1
customer_4580,43,female,34390,married,high school,59,309,30109,on time,credit card,14,438,62,64,prepaid,basic,poor,2,1
customer_4581,74,male,45162,married,high school,4188,310,42428,on time,credit card,28,492,76,76,postpaid,basic,good,1,1
customer_4582,22,female,124299,married,graduate,4285,692,15775,on time,cash,21,402,29,26,postpaid,basic,good,1,0
customer_4583,78,female,93974,single,college,397,513,7323,late,debit card,5,403,49,80,prepaid,premium,good,6,1
customer_4584,46,male,44480,married,graduate,3397,354,26395,on time,debit card,32,331,32,69,postpaid,basic,good,8,1
customer_4585,29,male,42924,single,graduate,2538,816,43189,on time,credit card,49,113,45,57,postpaid,premium,good,1,0
customer_4586,31,male,20913,single,graduate,131,745,32983,on time,cash,1,386,50,40,postpaid,basic,good,2,1
customer_4587,32,male,56218,married,graduate,1836,658,25779,on time,credit card,49,494,11,93,postpaid,premium,good,4,0
customer_4588,41,male,70324,single,high school,2438,485,30694,on time,debit card,3,247,64,95,postpaid,basic,good,2,1
customer_4589,60,male,77031,single,high school,1729,795,24403,on time,credit card,43,274,31,37,prepaid,basic,good,0,0
customer_4590,52,male,29153,married,graduate,675,338,47595,late,cash,41,76,5,24,postpaid,premium,good,6,0
customer_4591,27,female,62604,single,graduate,4516,307,6939,on time,debit card,33,164,68,40,prepaid,premium,poor,1,1
customer_4592,36,female,68619,single,graduate,817,586,40068,late,cash,42,389,31,62,prepaid,premium,fair,4,1
customer_4593,59,male,65960,married,college,1070,646,7020,on time,cash,27,160,12,29,postpaid,basic,good,5,0
customer_4594,45,male,108299,single,high school,3149,785,31718,on time,cash,41,181,90,39,postpaid,basic,poor,6,1
customer_4595,28,female,93398,married,high school,2492,737,36957,on time,cash,2,458,59,30,prepaid,premium,good,1,1
customer_4596,35,male,87992,married,college,687,413,34116,late,cash,45,325,70,32,prepaid,basic,good,4,0
customer_4597,29,female,34760,single,high school,2032,626,19143,late,credit card,13,465,79,93,prepaid,premium,fair,2,0
customer_4598,77,male,32544,married,graduate,1120,471,42291,late,credit card,44,380,49,80,prepaid,basic,poor,9,0
customer_4599,75,male,25354,married,high school,4326,613,43146,on time,credit card,15,29,79,38,prepaid,premium,good,6,1
customer_4600,35,female,52624,single,graduate,2790,786,47797,on time,debit card,23,296,79,31,prepaid,basic,poor,8,1
customer_4601,32,male,84130,single,graduate,2159,397,37730,on time,credit card,34,382,39,3,postpaid,basic,fair,4,1
customer_4602,74,female,84810,single,graduate,1332,670,37710,on time,debit card,13,398,72,82,prepaid,basic,poor,3,1
customer_4603,36,male,93489,married,high school,1466,586,33330,on time,debit card,14,420,61,58,postpaid,premium,good,2,0
customer_4604,42,male,127479,single,high school,399,390,8937,on time,cash,25,186,17,16,postpaid,premium,poor,6,1
customer_4605,46,male,35292,single,high school,1186,434,38500,on time,credit card,29,380,70,63,postpaid,premium,poor,0,0
customer_4606,74,female,26926,married,high school,2326,447,18936,on time,cash,9,42,12,40,prepaid,basic,poor,8,0
customer_4607,51,male,144770,married,college,661,604,18694,late,debit card,40,286,9,7,postpaid,premium,good,5,0
customer_4608,32,female,31412,single,high school,1836,658,10560,on time,debit card,32,431,1,51,postpaid,basic,good,9,0
customer_4609,64,female,82375,single,graduate,3519,787,9365,late,debit card,37,430,0,36,prepaid,premium,fair,5,1
customer_4610,78,female,108948,married,college,1988,849,46521,on time,cash,5,95,30,21,prepaid,premium,fair,3,1
customer_4611,44,female,50283,married,college,4781,767,47872,on time,credit card,0,87,98,76,prepaid,basic,poor,3,0
customer_4612,39,male,118575,married,high school,2534,381,10891,on time,credit card,40,58,72,8,postpaid,basic,poor,6,0
customer_4613,44,female,127073,married,graduate,4974,625,15026,on time,debit card,16,492,72,39,postpaid,premium,good,3,0
customer_4614,41,female,52757,single,graduate,2304,517,29116,on time,cash,5,393,73,7,postpaid,premium,fair,1,0
customer_4615,48,male,98262,single,college,432,470,40218,late,credit card,31,300,62,93,prepaid,premium,good,5,0
customer_4616,68,female,126738,married,high school,2616,720,28341,late,debit card,49,339,32,60,prepaid,basic,poor,8,1
customer_4617,44,female,117075,married,graduate,1137,777,19001,on time,cash,26,360,60,19,prepaid,premium,fair,4,1
customer_4618,55,female,146864,single,graduate,1974,749,25494,on time,cash,43,423,57,64,postpaid,basic,poor,3,0
customer_4619,30,male,138051,married,high school,2394,313,21062,on time,debit card,9,189,12,36,prepaid,premium,poor,9,0
customer_4620,60,female,103386,single,college,694,795,33106,on time,credit card,10,357,81,5,prepaid,premium,fair,8,0
customer_4621,33,male,78350,single,college,219,737,24471,late,cash,30,87,64,44,postpaid,premium,good,9,1
customer_4622,43,female,37434,married,college,1339,823,45858,on time,credit card,38,351,14,85,prepaid,premium,fair,4,0
customer_4623,57,female,99915,married,high school,557,598,12474,on time,credit card,15,390,13,89,prepaid,basic,poor,7,1
customer_4624,44,male,110216,married,graduate,2874,803,31324,on time,debit card,4,58,28,48,prepaid,basic,poor,9,0
customer_4625,32,male,39050,single,high school,4333,426,33467,on time,cash,7,462,17,92,prepaid,basic,fair,7,0
customer_4626,40,female,86141,married,graduate,4200,681,40284,on time,credit card,49,211,14,67,prepaid,premium,good,8,0
customer_4627,71,male,83429,single,college,-402,636,10619,late,credit card,16,332,96,6,prepaid,basic,fair,1,1
customer_4628,78,female,62274,married,high school,1114,618,38457,late,cash,46,177,68,12,prepaid,premium,fair,1,0
customer_4629,18,male,47545,married,college,1014,774,10768,on time,debit card,44,75,64,45,prepaid,basic,good,1,0
customer_4630,49,male,142242,single,high school,4633,693,13746,on time,debit card,5,87,4,93,postpaid,basic,good,9,0
customer_4631,69,female,96168,single,college,2094,416,46570,on time,credit card,4,384,76,10,prepaid,basic,fair,6,0
customer_4632,53,female,100699,married,college,2037,525,47902,on time,debit card,35,35,38,87,prepaid,basic,poor,0,1
customer_4633,55,male,64788,married,high school,949,713,40280,late,debit card,5,241,12,93,prepaid,premium,poor,5,0
customer_4634,74,female,130937,married,graduate,373,426,26688,on time,credit card,36,244,75,31,prepaid,basic,fair,4,0
customer_4635,64,male,129344,married,high school,4852,479,28755,on time,credit card,7,83,6,35,postpaid,basic,fair,4,1
customer_4636,33,male,118623,married,graduate,4295,448,48566,on time,cash,23,30,54,38,postpaid,basic,fair,4,0
customer_4637,20,male,117563,single,graduate,3687,821,18504,on time,cash,40,219,2,38,postpaid,premium,poor,9,0
customer_4638,38,male,31413,single,high school,3337,383,13990,on time,debit card,8,356,57,38,prepaid,basic,good,7,0
customer_4639,50,female,134660,single,graduate,2449,587,45145,late,cash,13,329,7,6,prepaid,premium,fair,5,0
customer_4640,66,male,87601,married,high school,3003,528,9811,late,debit card,8,319,4,1,postpaid,basic,good,5,1
customer_4641,69,female,77314,single,college,3093,627,19949,on time,debit card,48,205,45,28,prepaid,premium,fair,2,1
customer_4642,26,female,141650,single,graduate,4464,683,39424,on time,cash,22,71,18,49,prepaid,premium,poor,5,1
customer_4643,26,female,101985,single,college,4377,398,13228,on time,credit card,7,479,64,22,postpaid,premium,poor,9,1
customer_4644,59,female,135438,married,graduate,2869,779,6005,late,debit card,45,202,96,78,prepaid,basic,good,2,0
customer_4645,31,female,122509,single,high school,2789,728,29991,on time,cash,47,263,7,97,prepaid,premium,good,8,0
customer_4646,28,female,28520,single,graduate,3215,738,9189,on time,credit card,15,477,43,60,prepaid,premium,fair,9,0
customer_4647,72,male,78612,married,college,32,551,46193,late,credit card,20,130,66,74,prepaid,basic,poor,6,0
customer_4648,75,female,88631,single,graduate,4082,718,38360,on time,credit card,32,122,63,97,prepaid,premium,poor,9,0
customer_4649,53,male,113287,single,graduate,765,840,21085,late,cash,41,326,24,23,prepaid,basic,fair,3,1
customer_4650,62,female,126234,single,college,2621,391,38091,late,debit card,46,227,50,32,postpaid,basic,good,3,0
customer_4651,42,female,51426,married,high school,2803,822,20365,late,cash,18,53,28,91,postpaid,premium,fair,0,0
customer_4652,32,male,20953,married,graduate,407,620,32099,on time,cash,12,97,89,21,prepaid,premium,good,5,0
customer_4653,65,female,21325,married,graduate,831,759,36802,on time,credit card,30,444,26,63,postpaid,premium,poor,3,0
customer_4654,32,male,91003,married,college,2150,694,14125,on time,cash,35,269,33,41,prepaid,basic,poor,6,0
customer_4655,74,male,121060,single,college,866,742,33713,late,debit card,34,12,34,21,prepaid,premium,poor,4,0
customer_4656,29,male,106042,single,high school,-188,568,46345,on time,debit card,32,249,76,1,postpaid,premium,fair,4,0
customer_4657,34,male,66858,married,graduate,4070,307,23853,on time,credit card,3,339,12,81,prepaid,basic,good,6,0
customer_4658,49,female,49593,single,graduate,3006,774,21822,on time,debit card,13,374,24,20,postpaid,basic,fair,3,0
customer_4659,39,male,103061,single,high school,1603,718,49148,on time,credit card,2,121,8,4,postpaid,premium,poor,5,0
customer_4660,63,female,57484,single,high school,1532,663,18773,on time,credit card,28,307,25,8,postpaid,basic,good,7,0
customer_4661,55,male,73832,single,college,4670,473,47833,on time,debit card,37,87,42,7,prepaid,premium,fair,9,1
customer_4662,33,female,27013,single,graduate,721,707,17942,late,cash,24,96,49,67,prepaid,basic,good,6,0
customer_4663,76,female,144423,married,high school,226,623,39559,on time,debit card,15,134,26,97,prepaid,premium,good,2,1
customer_4664,18,female,90345,single,graduate,2064,357,35676,on time,cash,35,4,63,68,prepaid,basic,poor,6,1
