,user_id,age,gender,country,subscription_type,playlist_count,playlist_followers_count,playlist_genre,artist_count,artist_followers_count,top_artist_genre,song_count,song_genre,album_count,album_genre,skip_rate,play_time,session_count,session_duration,churn
3799,3799,30,Female,Australia,Premium,54,33675,Pop,144,692693,Hip Hop,1028,Classical,418,Classical,0.7760355713335206,38254,4,625,1
3800,3800,60,Female,Australia,Student,96,48238,Pop,119,495622,EDM,8756,Classical,709,Pop,0.8810161335790313,32195,16,37,1
3801,3801,52,Female,UK,Student,33,57375,EDM,294,928829,Rock,6347,Hip Hop,262,Rock,0.9076226857659113,27192,32,737,0
3802,3802,30,Female,France,Family,0,96463,Hip Hop,10,799695,EDM,5837,Hip Hop,432,EDM,0.6003342394889122,49442,26,464,1
3803,3803,43,Female,Canada,Family,73,78413,Pop,385,899506,Classical,8534,Classical,762,Rock,0.8091655074314451,29741,58,171,1
3804,3804,58,Male,Germany,Free,10,69482,Rock,473,529229,Classical,2141,EDM,737,Pop,0.6491809298800173,37120,74,599,1
3805,3805,60,Non-binary,Germany,Family,32,2849,EDM,307,961680,Hip Hop,9068,Rock,241,Hip Hop,0.8487538757053102,31419,74,58,0
3806,3806,33,Male,US,Premium,86,44711,Hip Hop,123,578711,Rock,912,Hip Hop,750,Classical,0.698704601068956,46779,92,937,0
3807,3807,34,Male,Australia,Student,62,49092,Classical,491,609524,EDM,7652,Hip Hop,549,EDM,0.898969627370759,48503,87,423,1
3808,3808,34,Female,US,Free,48,48126,Hip Hop,435,282892,Hip Hop,1227,EDM,810,Hip Hop,0.5366193181888383,22509,87,140,0
3809,3809,63,Female,US,Student,93,7573,Hip Hop,98,480280,Hip Hop,4202,EDM,601,Classical,0.41970659123148735,1821,55,736,0
3810,3810,49,Non-binary,Canada,Family,72,50629,Classical,417,238585,Rock,3517,Rock,465,Hip Hop,0.3107943117747817,11973,10,576,0
3811,3811,42,Female,US,Student,59,59337,Rock,171,225756,Classical,9025,Hip Hop,109,EDM,0.6790538359041787,46435,51,804,0
3812,3812,48,Non-binary,France,Family,85,87972,Hip Hop,374,479153,Pop,7269,EDM,312,Classical,0.7677497514420545,18879,38,320,0
3813,3813,42,Non-binary,Canada,Premium,14,98733,Pop,158,104727,Pop,7351,EDM,366,Pop,0.21561740821107367,22942,94,952,0
3814,3814,18,Non-binary,Germany,Free,56,94703,Rock,408,772221,Hip Hop,2265,EDM,259,Pop,0.9653854887682429,46402,60,650,0
3815,3815,25,Female,Germany,Premium,83,18827,Pop,160,395522,Rock,8539,Pop,963,Classical,0.9603089904518265,34530,16,19,0
3816,3816,19,Non-binary,Canada,Student,15,86155,Rock,395,589329,EDM,5590,EDM,21,Pop,0.17381065195948875,36366,83,765,0
3817,3817,23,Female,Canada,Family,96,52294,Hip Hop,399,476315,EDM,4225,Hip Hop,23,EDM,0.17457002404078226,22040,69,672,0
3818,3818,41,Female,US,Premium,17,38714,Hip Hop,62,872071,EDM,4191,Pop,953,Rock,0.7222367207728259,9241,36,400,0
3819,3819,59,Female,France,Free,92,20928,Classical,20,466319,Hip Hop,4360,Pop,381,Rock,0.8678069415218168,7783,62,322,1
3820,3820,26,Male,UK,Family,30,92963,EDM,37,887276,Pop,6603,Hip Hop,478,Rock,0.32809163254684204,35947,20,226,0
3821,3821,60,Male,Canada,Student,91,60275,Pop,335,353697,Classical,9336,Pop,992,Pop,0.1278491640251318,18077,41,796,0
3822,3822,32,Female,Australia,Free,76,45663,Hip Hop,8,329127,Rock,3535,Hip Hop,237,Classical,0.569672546061631,31685,56,901,1
3823,3823,55,Male,Germany,Free,39,49127,Hip Hop,445,867432,Pop,2126,EDM,975,Hip Hop,0.31639232046458476,34182,77,739,0
3824,3824,39,Female,UK,Family,7,67060,Classical,163,381026,Rock,86,EDM,530,Hip Hop,0.13108002641885363,33736,77,876,0
3825,3825,25,Non-binary,Canada,Free,26,53556,Rock,466,629822,Hip Hop,5415,Rock,909,Classical,0.9369751557562855,46671,2,540,0
3826,3826,50,Non-binary,Australia,Student,61,86486,Hip Hop,234,352376,Pop,2391,Classical,907,Pop,0.21205130139971606,25666,72,243,0
3827,3827,29,Female,US,Family,63,55913,Pop,340,154509,Hip Hop,2211,EDM,3,Hip Hop,0.767846377019314,8111,25,368,0
3828,3828,42,Non-binary,France,Premium,37,32985,Classical,321,717351,Hip Hop,4666,Rock,962,Rock,0.18300123927980605,41150,26,106,0
3829,3829,33,Non-binary,Germany,Premium,71,89791,EDM,269,305403,Classical,3787,Pop,311,Pop,0.8444589426524052,38456,63,55,0
3830,3830,59,Non-binary,France,Free,63,44999,Hip Hop,283,730908,Classical,6917,EDM,341,Classical,0.9211686066667779,17028,53,95,0
3831,3831,47,Male,UK,Student,81,42666,Hip Hop,453,701674,Classical,3715,Pop,830,EDM,0.71544042987751,6909,64,521,0
3832,3832,40,Female,France,Student,59,64392,Rock,67,886177,Hip Hop,1399,EDM,148,Hip Hop,0.5982833190264625,32320,82,325,0
3833,3833,23,Female,Australia,Family,53,7766,EDM,361,468809,Classical,4562,EDM,928,Rock,0.42311946277545476,12925,28,523,0
3834,3834,33,Male,Australia,Student,14,26473,EDM,369,133468,Rock,2381,Classical,329,Hip Hop,0.20043577524237344,1758,33,13,1
3835,3835,51,Non-binary,Germany,Premium,68,10860,Classical,475,56544,Hip Hop,2050,Rock,936,Rock,0.6018747399967348,43700,37,354,0
3836,3836,28,Female,France,Free,27,36624,Pop,58,555249,Hip Hop,7213,Hip Hop,674,Rock,0.37451298118296084,17666,37,156,0
3837,3837,21,Female,Canada,Student,85,4417,Classical,402,272687,Pop,4789,Rock,857,Pop,0.6787963895260661,10423,91,758,0
3838,3838,57,Non-binary,US,Premium,60,12938,Classical,174,718030,Classical,5240,Classical,775,Hip Hop,0.3728012770678174,474,97,453,0
3839,3839,63,Female,France,Premium,45,63043,EDM,428,357352,Hip Hop,1771,EDM,701,Rock,0.7416074271886332,4555,26,317,0
3840,3840,38,Female,US,Premium,70,52783,Hip Hop,382,877365,Hip Hop,9210,Hip Hop,873,Hip Hop,0.4650415434765002,14896,75,934,1
3841,3841,23,Female,Australia,Family,46,33325,EDM,58,381580,EDM,3649,Pop,353,Hip Hop,0.4310103182010674,29737,85,866,0
3842,3842,27,Male,Canada,Free,71,12247,Rock,245,526090,EDM,6706,Hip Hop,242,Rock,0.31420175798429006,37519,94,27,1
3843,3843,46,Female,France,Premium,25,37574,Classical,23,497579,Rock,1503,Classical,113,Hip Hop,0.9417122465221232,443,69,8,0
3844,3844,22,Male,Australia,Free,85,67372,EDM,290,743688,EDM,7279,Classical,419,EDM,0.3250692863546807,42558,66,361,0
3845,3845,51,Female,UK,Family,64,98693,Classical,302,414175,EDM,4012,Pop,742,Rock,0.7580429763684268,29009,83,626,0
3846,3846,29,Non-binary,Australia,Family,82,66734,Rock,169,500792,Hip Hop,6049,Rock,267,EDM,0.9585453286722778,1132,67,830,0
3847,3847,63,Non-binary,Australia,Free,40,63492,Rock,449,687825,Pop,8398,Pop,923,Hip Hop,0.0825350100089568,34000,36,698,0
3848,3848,58,Female,UK,Premium,91,98002,Classical,201,53511,Pop,7499,Pop,283,Pop,0.17349339006312647,20203,40,255,1
3849,3849,35,Female,Germany,Free,57,46974,EDM,314,979657,Hip Hop,6218,EDM,801,Rock,0.37764991585380203,13775,39,195,0
3850,3850,29,Male,Germany,Student,47,65932,Classical,478,223364,EDM,595,Pop,565,Hip Hop,0.1765622832197724,26023,26,702,0
3851,3851,21,Female,France,Student,70,48840,EDM,75,655801,Classical,1666,Hip Hop,794,Hip Hop,0.044776018653016614,19846,46,942,1
3852,3852,19,Male,US,Student,56,41008,Rock,175,496302,Rock,2334,Pop,647,Pop,0.5040110739753412,47179,67,808,0
3853,3853,52,Female,Germany,Premium,75,90929,EDM,322,633046,EDM,5716,EDM,405,EDM,0.1335101195030921,20988,18,972,0
3854,3854,32,Male,France,Student,65,60198,EDM,126,102207,Rock,8420,Classical,490,Classical,0.5820930799595694,37797,70,910,1
3855,3855,19,Non-binary,Canada,Free,70,14073,Rock,122,470845,Hip Hop,7523,EDM,308,Classical,0.8285817738997681,16076,27,185,1
3856,3856,47,Non-binary,France,Family,38,1177,Classical,187,702854,Rock,4516,Classical,697,Rock,0.4103024821050235,12862,1,590,0
3857,3857,48,Non-binary,US,Premium,73,6361,Pop,138,196960,Rock,7377,Rock,557,EDM,0.8323872147436021,16925,69,253,0
3858,3858,37,Female,UK,Family,35,77737,Rock,336,858016,Pop,835,Rock,989,Rock,0.09421626907823533,31566,29,659,1
3859,3859,28,Male,UK,Premium,88,49671,Hip Hop,167,158698,Hip Hop,2012,Pop,618,Rock,0.5345475292904532,2803,40,205,0
3860,3860,56,Female,Australia,Student,79,70568,Rock,450,735721,Pop,8656,Hip Hop,857,EDM,0.6607014062645221,10137,85,724,0
3861,3861,64,Female,US,Student,79,30403,Hip Hop,220,540804,Rock,1446,Hip Hop,120,EDM,0.4478560999119702,45753,1,904,0
3862,3862,57,Non-binary,US,Student,24,14924,Classical,15,135895,Pop,5280,Hip Hop,788,Classical,0.5883958878236747,7146,44,18,1
3863,3863,60,Male,UK,Free,2,66832,Classical,431,93967,Classical,4496,EDM,631,Hip Hop,0.7980636110618309,710,50,519,1
3864,3864,20,Female,UK,Student,60,2517,Pop,207,289698,Rock,5060,Rock,800,Pop,0.5021255265898209,43313,81,943,1
3865,3865,47,Female,Canada,Family,89,30998,EDM,49,419611,Classical,9177,EDM,416,Classical,0.111820361196865,23670,88,908,0
3866,3866,31,Female,UK,Free,58,43273,Hip Hop,114,646203,EDM,6084,EDM,828,Hip Hop,0.125904254358986,20730,80,16,0
3867,3867,57,Male,France,Free,54,66803,Hip Hop,311,963210,Classical,4481,EDM,322,Rock,0.34671340445895105,9350,26,902,1
3868,3868,46,Non-binary,US,Free,40,28469,Rock,367,147570,EDM,4085,Rock,857,EDM,0.3081876072135893,20114,49,660,0
3869,3869,24,Non-binary,Germany,Family,98,49493,Classical,219,857904,Classical,9668,Pop,398,Hip Hop,0.9456406466557771,22140,10,216,0
3870,3870,38,Female,US,Free,39,20173,Classical,177,218272,Classical,192,Rock,610,Rock,0.6558465716948959,6944,76,679,0
3871,3871,37,Non-binary,Australia,Student,97,64736,Classical,21,165080,Classical,3489,Hip Hop,718,Pop,0.6475841115974816,828,78,301,0
3872,3872,35,Non-binary,US,Family,99,93825,Hip Hop,212,938225,Pop,3218,Rock,297,Classical,0.5961776704400698,3699,70,917,0
3873,3873,37,Female,US,Free,3,23276,Pop,374,143453,EDM,8830,EDM,497,Rock,0.045351578112431956,7563,83,38,0
3874,3874,48,Non-binary,France,Free,93,58232,Rock,143,258415,EDM,7202,Pop,533,EDM,0.6870511271241808,20093,96,107,0
3875,3875,21,Non-binary,Australia,Premium,9,32927,Classical,360,552361,Pop,5641,Hip Hop,386,EDM,0.7891565544490277,20997,61,63,0
3876,3876,55,Non-binary,France,Free,42,47275,EDM,267,135628,Classical,550,Pop,349,Rock,0.23760999202433553,36508,69,830,0
3877,3877,49,Male,UK,Family,22,34163,EDM,155,145707,Rock,9945,EDM,665,Classical,0.5620429198565919,32812,68,29,0
3878,3878,64,Female,Germany,Family,2,79560,Hip Hop,466,400888,Rock,5285,Pop,235,Rock,0.027683165318067582,35276,89,180,1
3879,3879,20,Male,France,Free,80,51427,Rock,452,73279,Classical,4947,Hip Hop,521,EDM,0.20269420622348322,39394,22,13,0
3880,3880,44,Non-binary,US,Premium,93,57316,EDM,83,632926,Hip Hop,6745,Pop,106,EDM,0.289779696438781,7454,74,239,0
3881,3881,46,Male,US,Premium,90,34233,Rock,132,375682,EDM,6405,EDM,246,Hip Hop,0.11747901154452633,14670,36,920,0
3882,3882,56,Male,Germany,Free,72,53979,Classical,403,621973,Hip Hop,2838,Pop,684,Hip Hop,0.16681813084350972,46651,69,96,0
3883,3883,52,Non-binary,Germany,Premium,16,86349,Rock,340,727272,Pop,2597,Pop,207,Pop,0.6013362842053076,12562,21,180,0
3884,3884,39,Non-binary,Germany,Family,73,80647,Pop,307,467534,Rock,8268,Rock,715,Pop,0.0649825694868631,20271,62,904,0
3885,3885,21,Male,Canada,Premium,99,40297,Rock,261,362271,Hip Hop,5395,Pop,784,Pop,0.4549367935666909,48480,68,762,1
3886,3886,51,Non-binary,Germany,Student,22,65664,EDM,390,602059,Rock,6231,Rock,640,Pop,0.03865343307081104,24491,74,148,0
3887,3887,31,Female,US,Family,82,70558,Hip Hop,252,420361,Rock,7824,Pop,367,Classical,0.3923409646073376,14305,32,437,0
3888,3888,31,Male,Australia,Premium,40,52449,EDM,78,593311,Rock,6665,EDM,229,EDM,0.6810404451746433,2498,26,384,0
3889,3889,45,Non-binary,Australia,Free,97,31013,Pop,78,639659,Hip Hop,8376,Hip Hop,162,Hip Hop,0.08926986668139059,30127,95,962,1
3890,3890,36,Male,France,Free,76,97882,Pop,466,324712,Classical,7809,Classical,336,Pop,0.2008653075680059,953,77,826,0
3891,3891,63,Female,Germany,Family,8,60845,Rock,51,846689,Classical,6204,Hip Hop,9,Rock,0.7381519103564342,49572,98,903,0
3892,3892,45,Non-binary,Canada,Premium,54,42295,Pop,180,519473,EDM,7891,Pop,990,Pop,0.3308512577976407,20990,77,205,0
3893,3893,24,Non-binary,Australia,Free,59,58544,Rock,267,683323,Hip Hop,4116,Rock,150,Classical,0.8392821918053008,13008,39,307,0
3894,3894,22,Female,Germany,Free,94,99013,EDM,271,174073,Classical,1360,Classical,90,Classical,0.49636334802923765,1610,99,228,1
3895,3895,52,Female,Australia,Student,56,50326,Classical,138,110570,EDM,4854,Hip Hop,859,Pop,0.39332069445127527,3586,77,863,1
3896,3896,44,Female,Germany,Free,87,58645,Pop,369,926754,Rock,2471,Rock,785,Pop,0.42175194313199127,37017,81,992,0
3897,3897,37,Female,Australia,Free,75,7971,Hip Hop,374,714815,Pop,1953,Rock,506,Classical,0.8742156922725882,23102,94,432,1
3898,3898,36,Female,Germany,Family,95,40462,EDM,430,642762,Rock,2666,Hip Hop,979,Rock,0.43772198486025315,16388,14,193,0
3899,3899,57,Non-binary,Australia,Student,82,70950,EDM,211,418551,Rock,371,Rock,361,Classical,0.7510249270055656,4992,63,745,0
3900,3900,63,Non-binary,Germany,Free,69,40403,Pop,148,657669,Rock,7881,EDM,451,Classical,0.9596980446967953,19226,13,677,0
3901,3901,37,Male,France,Free,30,6831,EDM,24,593802,Pop,6983,EDM,893,EDM,0.038414657875052605,43213,78,406,0
3902,3902,19,Female,UK,Premium,58,31826,Classical,287,286823,Hip Hop,2822,Classical,29,EDM,0.6107816110494062,32263,44,329,0
3903,3903,39,Non-binary,Germany,Student,18,34076,EDM,448,471262,Rock,906,EDM,143,Hip Hop,0.028221274276625796,14200,68,303,0
3904,3904,58,Non-binary,Germany,Student,78,79194,Classical,280,727698,Classical,5903,Rock,89,Hip Hop,0.3392932264801264,21701,19,86,1
3905,3905,36,Non-binary,UK,Premium,1,86557,Hip Hop,111,352198,EDM,5293,Rock,674,Pop,0.42801687622750206,33908,67,806,0
3906,3906,38,Non-binary,UK,Student,69,63263,Hip Hop,279,254448,Classical,4557,Rock,627,EDM,0.14129727139072978,17358,78,876,1
3907,3907,38,Female,Germany,Student,55,82389,Rock,467,269023,Classical,8340,Classical,918,Pop,0.6575573794646151,614,91,562,1
3908,3908,53,Male,Germany,Student,93,88895,Classical,105,695023,EDM,5956,Pop,200,Classical,0.41276534268209064,22986,39,985,0
3909,3909,35,Non-binary,US,Free,31,77862,EDM,40,229030,EDM,9414,Hip Hop,416,Pop,0.15972966235405484,30914,91,638,1
3910,3910,25,Female,Australia,Free,34,67149,Pop,332,941274,Hip Hop,7692,Rock,583,Classical,0.3891063805022783,13727,41,25,0
3911,3911,53,Female,Canada,Free,19,92,EDM,142,151964,Pop,347,EDM,485,Pop,0.28829743947308384,26122,37,178,0
3912,3912,26,Female,Australia,Premium,33,61751,Classical,369,943714,Rock,56,EDM,573,EDM,0.3884760678934317,36172,23,821,0
3913,3913,47,Non-binary,UK,Premium,57,45826,EDM,349,395573,Classical,7768,Hip Hop,751,Hip Hop,0.5951790296872376,36369,5,118,0
3914,3914,55,Female,US,Student,67,70060,Rock,271,511826,Rock,4019,Classical,640,Pop,0.6154821286264187,6436,81,817,1
3915,3915,40,Non-binary,France,Premium,34,85646,Pop,54,96431,EDM,3935,Pop,347,Hip Hop,0.45052969595609504,41073,89,450,0
3916,3916,35,Non-binary,US,Free,36,89605,Rock,8,519529,Pop,201,Rock,785,EDM,0.4672739208687863,19957,84,902,0
3917,3917,42,Female,Germany,Student,21,53017,Rock,141,397796,Classical,7150,Hip Hop,732,Pop,0.8160575914575685,12579,33,529,0
3918,3918,55,Male,US,Student,88,12338,Pop,190,500619,EDM,8636,Rock,991,EDM,0.16878150796805758,21520,70,470,0
3919,3919,61,Male,US,Student,72,30258,EDM,101,29310,EDM,1374,EDM,588,Pop,0.038562531093742636,41630,68,834,1
3920,3920,50,Female,Australia,Premium,33,63701,Classical,346,489391,Hip Hop,2073,Rock,866,Classical,0.33138050824204246,33709,96,978,0
3921,3921,60,Male,Canada,Student,89,86453,EDM,499,319554,EDM,2360,Hip Hop,575,Pop,0.10184526294729046,9936,43,492,0
3922,3922,19,Male,US,Premium,52,80364,Classical,10,571721,Rock,9427,Hip Hop,763,EDM,0.5880012302407464,12270,15,827,0
3923,3923,31,Female,Canada,Family,0,1531,Classical,131,135522,Hip Hop,5916,Hip Hop,15,Hip Hop,0.1856985024198532,29887,27,687,0
3924,3924,58,Male,UK,Premium,38,93683,Pop,55,770519,Rock,6766,EDM,21,Hip Hop,0.9569798568098954,15253,74,605,1
3925,3925,63,Male,US,Free,24,38284,Classical,475,643886,Classical,769,Rock,237,Rock,0.6215517671694555,49683,85,154,0
3926,3926,28,Non-binary,Germany,Premium,99,92961,Rock,409,105213,Classical,7111,EDM,211,Hip Hop,0.09950337793363628,33135,24,458,1
3927,3927,55,Non-binary,UK,Student,61,9402,Rock,92,682807,Rock,1367,Hip Hop,250,Classical,0.925927219718881,4712,8,421,0
3928,3928,30,Non-binary,Germany,Student,65,22575,Classical,309,779848,Pop,3167,Pop,451,Hip Hop,0.2889123095805335,47523,40,264,0
3929,3929,18,Non-binary,Germany,Student,84,36869,Hip Hop,409,437073,EDM,844,EDM,143,Hip Hop,0.8809072888226241,10088,23,169,1
3930,3930,31,Female,US,Student,71,65550,Classical,251,62555,Pop,4065,Classical,579,Rock,0.010790788169342536,20592,75,959,0
3931,3931,44,Male,Canada,Student,49,58426,Classical,275,492121,Classical,1331,Rock,68,EDM,0.292459843894179,19767,97,721,1
3932,3932,54,Female,France,Family,94,35526,Classical,18,423935,Classical,7698,EDM,187,Classical,0.5586233041417891,33807,66,20,1
3933,3933,41,Male,US,Student,97,22963,Classical,237,591732,Pop,3023,Classical,263,Rock,0.33455550949204316,5961,47,749,0
3934,3934,57,Non-binary,US,Student,15,3352,Classical,374,838336,Classical,9627,EDM,549,Rock,0.4146335428553095,45030,5,29,0
3935,3935,42,Non-binary,France,Free,89,85675,EDM,382,959476,Rock,3568,Classical,375,EDM,0.33898243047893517,27262,1,368,0
3936,3936,42,Female,Australia,Family,10,94278,Pop,406,936471,EDM,1524,Classical,393,EDM,0.2258145395127118,11232,16,402,0
3937,3937,22,Female,US,Free,50,8897,Pop,493,693612,Rock,2264,Classical,894,Rock,0.4166459368001726,44027,44,3,0
3938,3938,59,Male,Germany,Family,98,65591,Rock,51,797891,Hip Hop,4850,Rock,2,Pop,0.2451399162059512,4932,19,285,1
3939,3939,26,Female,Canada,Premium,32,24445,Hip Hop,244,900007,EDM,8844,Classical,863,Pop,0.6287867147884502,14176,48,655,0
3940,3940,60,Non-binary,Germany,Family,29,40094,Hip Hop,207,906558,Hip Hop,9317,Rock,35,EDM,0.5595526629284642,44974,70,810,0
3941,3941,31,Male,Australia,Premium,3,40687,Rock,61,867020,Pop,2757,EDM,722,Classical,0.5773683436788329,46810,97,630,0
3942,3942,22,Non-binary,France,Family,23,90527,Classical,108,734505,EDM,3151,Pop,665,Rock,0.6464600224482493,5489,87,128,0
3943,3943,54,Non-binary,Canada,Free,86,19527,Pop,225,47674,EDM,5713,Classical,634,Hip Hop,0.9926046193011657,12550,92,114,1
3944,3944,51,Male,Australia,Family,81,52100,Rock,312,779813,EDM,1592,Pop,111,EDM,0.7420487263558899,21685,48,302,0
3945,3945,20,Female,Canada,Student,81,53067,EDM,420,806529,Classical,8655,Rock,894,EDM,0.4896054164625112,45611,39,76,0
3946,3946,41,Non-binary,UK,Family,86,30023,Classical,482,276397,Rock,7288,Hip Hop,713,Pop,0.3649450616458183,11163,56,61,1
3947,3947,34,Male,France,Student,48,96983,Pop,478,389223,EDM,116,Classical,480,Pop,0.23422746837966557,560,44,575,0
3948,3948,48,Male,Canada,Family,13,75494,Hip Hop,399,713601,Classical,6685,Pop,118,EDM,0.1907017602571962,43847,54,189,0
3949,3949,57,Female,US,Family,57,88565,Hip Hop,85,555946,EDM,4750,Rock,49,Pop,0.269803970663531,48129,45,588,1
3950,3950,60,Male,Canada,Family,47,73365,EDM,171,453477,Classical,6226,Rock,759,Rock,0.1737570930512743,40559,25,199,0
3951,3951,64,Male,US,Free,21,18803,Pop,11,8779,Rock,7145,Pop,220,Hip Hop,0.4769122431035163,20474,98,284,1
3952,3952,21,Male,Germany,Free,97,90147,Hip Hop,139,195027,EDM,3326,EDM,550,Hip Hop,0.6256196701238992,32077,19,628,0
3953,3953,61,Non-binary,Australia,Student,98,41130,Rock,447,399853,Rock,3314,Hip Hop,567,Rock,0.2056456134839708,17838,78,449,0
3954,3954,58,Female,Australia,Family,22,65116,EDM,452,459230,Rock,6432,Pop,142,Pop,0.7039696107463557,8150,48,561,0
3955,3955,63,Male,US,Student,13,95231,Classical,416,447260,Pop,7114,EDM,592,Classical,0.10167383937749075,1607,36,34,0
3956,3956,31,Non-binary,France,Student,19,69781,Rock,460,708323,Rock,3874,Rock,653,Rock,0.6504457604356527,13057,64,153,1
3957,3957,59,Non-binary,France,Premium,36,81973,EDM,58,381921,Pop,3280,EDM,678,Hip Hop,0.692312988267524,13260,65,180,1
3958,3958,19,Female,UK,Family,18,7119,Classical,413,779197,Rock,8056,Rock,408,Hip Hop,0.6575668559451074,21900,21,72,0
3959,3959,51,Female,France,Family,10,42637,Pop,181,707236,Pop,1986,EDM,484,Classical,0.7436718462297954,5163,97,254,0
3960,3960,41,Male,Germany,Free,46,86633,EDM,218,194677,EDM,5397,Pop,332,Rock,0.17396112291470012,35918,55,634,0
3961,3961,44,Non-binary,UK,Family,88,78220,Rock,149,897597,Rock,4718,Rock,442,EDM,0.7769044466358374,761,61,818,0
3962,3962,62,Non-binary,UK,Student,97,23692,Rock,57,897893,EDM,2436,Hip Hop,213,EDM,0.2883997420585823,5801,57,32,0
3963,3963,59,Male,Canada,Free,55,63664,EDM,208,874090,Rock,8536,Classical,87,Hip Hop,0.9478628142825418,44986,49,628,0
3964,3964,55,Non-binary,France,Free,95,90609,Hip Hop,105,246281,Rock,4477,Pop,559,Hip Hop,0.4295414971745789,41877,8,184,0
3965,3965,52,Female,Canada,Family,90,87837,Pop,207,669977,EDM,3633,Pop,56,Pop,0.4021851970238767,644,61,336,0
3966,3966,25,Female,UK,Family,96,45531,Pop,128,52878,EDM,7992,Hip Hop,183,Hip Hop,0.14295446471318707,14029,23,379,0
3967,3967,31,Male,Germany,Premium,35,16033,EDM,370,967665,Rock,1079,Rock,561,Hip Hop,0.2130249156469043,31280,64,859,1
3968,3968,62,Male,Germany,Student,59,62316,Hip Hop,350,990882,EDM,9518,Rock,722,Pop,0.7818220898258783,9727,95,816,0
3969,3969,62,Male,France,Family,57,60802,Hip Hop,389,719566,Hip Hop,485,EDM,690,Hip Hop,0.8354970523579685,43365,44,821,1
3970,3970,54,Male,France,Student,52,4360,Hip Hop,272,891536,Classical,4622,Classical,997,EDM,0.09273454917584445,41344,44,989,0
3971,3971,58,Female,France,Student,27,60206,Classical,179,700313,Classical,9129,Classical,599,Classical,0.7561396420077369,19466,43,344,0
3972,3972,42,Female,Germany,Free,39,67118,EDM,122,68390,Pop,5572,Pop,89,Hip Hop,0.11256222579445119,17213,74,817,0
3973,3973,27,Male,France,Student,26,38839,Pop,93,167753,Rock,3654,Pop,413,Hip Hop,0.41452976120428175,21052,56,895,0
3974,3974,18,Female,US,Student,69,20438,Classical,229,567857,Classical,9015,Rock,135,Pop,0.19604097132181342,20342,42,583,0
3975,3975,59,Non-binary,Canada,Family,21,55864,Pop,25,121720,Rock,2551,Pop,41,EDM,0.5706493006308664,24190,29,195,0
3976,3976,59,Male,UK,Free,66,92246,Classical,275,858362,EDM,7392,Pop,543,Classical,0.04904120128151768,8334,63,596,0
3977,3977,40,Non-binary,Canada,Premium,45,73296,EDM,200,181427,Hip Hop,2030,EDM,683,EDM,0.334549619502831,36108,95,986,1
3978,3978,32,Non-binary,France,Premium,60,95351,Classical,88,260364,Rock,3932,Hip Hop,864,Pop,0.799043341506118,38963,80,42,1
3979,3979,47,Male,Germany,Free,0,95644,Hip Hop,97,387945,Rock,2618,Pop,73,EDM,0.2599106200960415,28,3,212,0
3980,3980,63,Non-binary,Germany,Free,64,4819,Hip Hop,342,268218,Pop,2463,Rock,925,Classical,0.5729724509440332,39342,30,127,0
3981,3981,34,Male,Canada,Family,46,56012,Rock,213,496742,Classical,7746,EDM,79,Pop,0.4951546305364175,5914,11,223,0
3982,3982,21,Male,Canada,Family,62,69159,Classical,48,729417,Pop,8648,Classical,675,Pop,0.0259285217068429,48477,33,799,0
3983,3983,54,Female,US,Premium,79,11186,Pop,69,685508,Hip Hop,8855,Pop,835,Hip Hop,0.40887407397381603,37532,25,508,1
3984,3984,28,Female,France,Student,90,17239,Pop,333,488081,Rock,1162,Pop,77,EDM,0.126864168892996,35092,32,365,0
3985,3985,55,Female,France,Family,33,44602,EDM,194,778758,Rock,8290,Rock,930,Rock,0.9681673903222673,24406,50,890,0
3986,3986,42,Female,Australia,Student,25,58673,Hip Hop,155,80813,EDM,938,Hip Hop,507,Classical,0.03218977566465331,31607,15,933,1
3987,3987,45,Male,US,Free,42,43944,Classical,275,602134,Hip Hop,1111,Hip Hop,493,EDM,0.07133867922142656,13263,62,877,1
3988,3988,24,Male,France,Premium,34,54556,Pop,29,41273,Rock,8574,Classical,622,Rock,0.6192421373479149,35802,71,139,0
3989,3989,55,Non-binary,Australia,Family,58,72097,Rock,148,28870,Pop,2957,EDM,942,Hip Hop,0.634381941686367,2816,14,510,1
3990,3990,42,Male,France,Student,5,15608,EDM,440,913545,Hip Hop,3335,Rock,830,Hip Hop,0.1170825002813195,18893,29,513,0
3991,3991,61,Non-binary,UK,Free,8,936,Pop,150,64130,Classical,9820,EDM,873,EDM,0.3788687950112559,4289,70,85,1
3992,3992,45,Male,Australia,Premium,97,6734,EDM,112,380932,Classical,7009,Rock,678,EDM,0.8511337221021557,3681,10,811,0
3993,3993,26,Non-binary,France,Premium,21,17355,Rock,36,696882,Pop,1553,Hip Hop,561,Hip Hop,0.749394058752448,40934,62,17,1
3994,3994,27,Male,UK,Family,6,59795,Hip Hop,350,953116,Pop,7800,Hip Hop,894,Hip Hop,0.3217545400323527,9812,30,971,0
3995,3995,49,Female,US,Free,2,44766,Hip Hop,13,256125,Hip Hop,2807,Pop,757,Pop,0.9811522900578831,13635,13,483,0
3996,3996,34,Non-binary,Australia,Free,65,7045,Hip Hop,49,645587,Rock,5767,Pop,384,Rock,0.518577416715249,20038,35,884,0
3997,3997,21,Male,Australia,Premium,96,4977,Pop,398,13937,Pop,6787,Hip Hop,407,Pop,0.03860899802716988,9041,23,856,0
