customer_id,signup_date,last_login_date,customer_age,gender,location,subscription_type,subscription_end_date,number_of_logins,number_of_purchases,average_purchase_amount,total_amount_spent,customer_satisfaction_score,customer_service_calls,app_usage_duration,days_since_last_purchase,days_until_subscription_renewal,has_watched_prime_video,has_watched_prime_music,churn
cust_3918,2023-09-20,2022-09-24,54,Female,Rural,Monthly,2022-04-11,63,7,21.90215973096674,874.690187278051,1,0,15,112,227,True,False,True
cust_3919,2022-09-23,2023-01-14,73,Female,Urban,Annual,2023-01-15,27,8,27.96263476828641,5797.418229285689,3,3,4,259,327,False,True,True
cust_3920,2022-11-11,2023-05-04,58,Male,Rural,Monthly,2022-06-04,57,31,31.77080037195177,5036.690647130766,9,8,1,175,218,False,False,True
cust_3921,2022-02-10,2023-12-03,21,Male,Suburban,Monthly,2023-08-17,90,13,3.801766946648377,7924.2899739608765,4,6,2,97,154,False,True,False
cust_3922,2022-04-15,2023-11-18,53,Male,Urban,Monthly,2023-08-23,89,12,91.30887714119002,2676.3354363924964,9,6,12,364,355,False,True,False
cust_3923,2022-07-12,2022-10-17,65,Male,Urban,Monthly,2022-04-15,55,17,90.0302702633374,3715.2906547000275,9,6,20,194,6,True,True,True
cust_3924,2023-02-05,2022-12-23,73,Female,Urban,Annual,2023-10-04,19,3,10.777784952995518,6889.503886384063,4,3,6,284,2,True,False,False
cust_3925,2022-10-05,2023-10-19,34,Female,Suburban,Annual,2023-06-10,76,49,55.66935655500531,9929.445202315115,4,6,12,148,3,True,True,False
cust_3926,2022-12-20,2022-07-23,64,Male,Urban,Annual,2022-05-08,91,21,46.76412942038358,9041.697574464546,9,1,15,297,215,True,False,True
cust_3927,2023-08-03,2022-08-01,53,Male,Suburban,Monthly,2023-02-05,33,19,68.34139970419953,5208.248984434779,9,7,21,305,263,False,False,True
cust_3928,2023-12-10,2023-07-06,23,Male,Rural,Annual,2023-07-26,86,14,60.30176605383345,6779.472958666139,1,9,13,344,44,True,True,False
cust_3929,2022-09-13,2022-11-19,33,Male,Urban,Annual,2023-06-13,9,6,12.432180117933079,5319.2232657597915,7,7,17,2,204,True,False,False
cust_3930,2023-10-13,2023-08-17,46,Male,Suburban,Annual,2023-07-11,93,12,66.00776449617956,4348.055319044623,4,8,12,278,200,False,False,False
cust_3931,2023-10-23,2022-06-30,53,Female,Urban,Annual,2023-07-04,21,33,60.887230395603765,6022.976895382963,5,4,13,362,249,False,False,False
cust_3932,2022-04-09,2023-05-14,55,Female,Rural,Annual,2022-05-04,4,40,53.12236379738056,3864.992253255707,7,9,8,260,211,True,False,True
cust_3933,2023-08-11,2022-11-16,54,Male,Urban,Monthly,2022-12-26,43,29,40.24062665732268,2801.883557410607,7,7,7,222,132,True,False,True
cust_3934,2022-10-09,2022-03-24,65,Male,Rural,Annual,2022-03-05,8,4,95.49209940531644,7056.739028016847,9,1,4,280,173,False,False,True
cust_3935,2023-02-07,2022-10-30,79,Female,Urban,Annual,2023-09-16,42,0,84.94395613111159,8719.734128806964,6,9,22,290,68,False,True,False
cust_3936,2022-04-19,2022-09-19,74,Female,Suburban,Annual,2022-04-12,3,30,58.50849749199203,2880.2430605064856,7,9,6,234,290,False,False,True
cust_3937,2023-12-01,2022-07-19,65,Female,Rural,Monthly,2023-07-15,41,19,0.6377825267616433,7068.916177388872,9,7,15,64,142,False,False,False
cust_3938,2022-07-18,2022-08-28,27,Male,Urban,Monthly,2022-10-04,64,18,43.212324216977315,4340.190036912507,6,9,9,206,16,False,True,True
cust_3939,2022-10-30,2023-11-23,58,Female,Rural,Annual,2022-08-15,97,28,70.03397285500989,3020.8503718458055,9,8,21,294,331,True,True,True
cust_3940,2022-11-23,2023-11-14,53,Male,Rural,Monthly,2022-01-23,40,44,11.72942347694923,6211.109785431873,5,5,2,215,247,False,False,True
cust_3941,2022-06-03,2022-10-22,46,Male,Suburban,Monthly,2023-11-28,63,37,40.654961657174226,9394.144622441536,4,5,23,110,227,True,False,False
cust_3942,2023-07-06,2023-05-27,31,Female,Suburban,Annual,2022-03-05,54,9,19.17252239526381,3516.91481326754,4,3,16,273,170,True,True,True
cust_3943,2023-10-07,2023-11-20,21,Female,Suburban,Monthly,2022-06-06,89,28,33.81429871488177,7594.793021797208,7,7,9,280,334,True,True,True
cust_3944,2023-02-09,2023-01-31,61,Female,Suburban,Annual,2023-01-25,17,30,2.666920401982309,3146.9808247726373,0,6,10,355,205,False,True,True
cust_3945,2023-04-07,2022-05-18,73,Male,Rural,Annual,2022-05-29,15,10,12.673238226489936,8038.68381181608,1,8,19,136,90,True,False,True
cust_3946,2022-05-12,2022-05-09,59,Female,Rural,Annual,2022-12-29,86,22,45.47568501392605,7599.847243942359,0,0,9,168,113,True,True,True
cust_3947,2022-03-25,2022-02-18,53,Female,Urban,Monthly,2023-11-12,45,29,89.81899210357803,7656.327716250926,9,9,17,350,21,False,False,False
cust_3948,2023-02-03,2023-11-07,67,Male,Urban,Annual,2023-04-09,35,24,49.05816216008606,9977.080680019068,6,7,20,277,136,True,True,False
cust_3949,2023-09-20,2022-10-20,62,Female,Urban,Annual,2023-10-07,89,15,45.307746870788414,1405.1757180641443,8,7,22,229,302,True,False,False
cust_3950,2022-04-19,2023-09-20,30,Female,Suburban,Monthly,2023-02-03,65,22,78.7569392971489,3888.3923312269476,6,8,0,193,212,True,True,True
cust_3951,2022-08-09,2023-06-20,63,Male,Rural,Annual,2023-02-09,43,32,26.78300769359557,6308.121666584156,8,6,3,172,2,True,True,True
cust_3952,2023-07-07,2022-11-07,35,Male,Rural,Monthly,2022-05-12,4,36,9.506874922485608,5904.7547244354355,3,8,2,275,286,False,False,True
cust_3953,2023-01-03,2023-06-21,50,Male,Urban,Monthly,2022-07-16,28,27,20.957262033667913,7806.330846062137,6,9,19,214,12,False,True,True
cust_3954,2022-05-27,2023-10-01,38,Male,Urban,Annual,2023-10-09,3,26,79.13008369492825,469.0958174587667,9,7,5,139,1,True,False,False
cust_3955,2022-04-22,2022-08-22,33,Male,Rural,Monthly,2022-02-04,98,5,67.70479250936182,7050.511687742813,9,8,5,201,262,False,True,True
cust_3956,2023-09-07,2022-07-28,32,Female,Suburban,Annual,2023-02-24,85,37,9.153318225403584,7377.239566223397,6,8,16,63,284,True,False,True
cust_3957,2023-07-12,2023-08-28,71,Female,Urban,Monthly,2023-01-12,48,36,66.70931602834497,611.0111595134815,9,0,18,159,131,True,False,True
cust_3958,2023-05-09,2022-04-04,74,Male,Urban,Monthly,2023-02-03,71,5,93.1551484884375,5386.823572318637,9,2,16,61,343,False,False,True
cust_3959,2023-05-20,2022-11-23,22,Female,Rural,Monthly,2022-08-08,84,24,4.495495600135612,2449.927044890795,1,5,16,132,233,False,False,True
cust_3960,2023-04-20,2022-08-13,78,Female,Rural,Monthly,2023-11-28,7,12,61.641809591783556,8016.272613713299,1,6,16,119,242,True,False,False
cust_3961,2022-09-28,2022-01-11,23,Male,Urban,Annual,2023-06-01,51,32,37.9164569782912,496.13606193754435,7,3,2,299,172,True,True,False
cust_3962,2023-02-25,2022-11-25,55,Male,Urban,Annual,2023-08-06,68,32,50.103145901350544,1461.6414729596527,1,9,13,156,263,True,False,False
cust_3963,2023-12-08,2022-01-12,20,Male,Suburban,Monthly,2022-12-08,20,24,52.81788159786876,1044.5377128987266,0,1,1,288,41,True,False,True
cust_3964,2023-01-02,2022-02-04,65,Female,Suburban,Annual,2023-02-20,26,13,77.10460974673539,652.1770545158435,0,3,3,342,144,True,True,True
cust_3965,2022-10-07,2023-03-23,29,Male,Suburban,Annual,2023-04-01,37,39,55.701251977293886,6000.73663017371,0,5,22,355,339,False,True,False
cust_3966,2022-10-10,2023-03-28,53,Female,Suburban,Annual,2022-10-24,4,40,59.30856281251098,8685.469225615354,5,3,17,12,324,True,False,True
cust_3967,2022-02-09,2022-08-08,50,Female,Urban,Annual,2022-11-27,84,41,33.29118437718095,5109.731246645378,4,9,1,305,354,False,True,True
cust_3968,2022-07-08,2023-03-17,53,Female,Urban,Annual,2023-12-06,60,37,12.594529778427543,2105.8152191418335,6,1,11,227,296,False,False,False
cust_3969,2022-06-13,2023-10-15,50,Female,Urban,Annual,2023-11-11,7,8,68.27323334218323,3437.9626849197166,2,8,14,273,53,True,True,False
cust_3970,2023-06-20,2023-06-19,48,Male,Suburban,Annual,2022-12-05,85,17,0.048214047845163144,3603.6622207005407,4,0,12,230,159,False,True,True
cust_3971,2023-06-20,2023-08-18,38,Female,Urban,Monthly,2022-10-25,17,14,32.87171694903692,4516.353976642959,1,9,10,65,222,False,False,True
cust_3972,2022-01-04,2022-08-17,44,Male,Rural,Annual,2023-11-08,3,3,21.804395442465996,4205.383659499225,8,6,6,227,222,True,False,False
cust_3973,2022-10-17,2022-12-10,44,Female,Suburban,Monthly,2022-11-08,3,33,38.85334407561275,6711.512523908763,8,8,8,144,42,False,True,True
cust_3974,2023-03-09,2022-03-21,25,Male,Rural,Monthly,2023-08-06,36,37,31.126802706382563,3399.1217103651006,3,2,14,160,68,False,False,False
cust_3975,2023-04-16,2022-12-19,73,Male,Suburban,Monthly,2022-02-24,14,16,70.42170797522591,6629.653928118861,1,5,2,354,99,True,True,True
cust_3976,2022-06-30,2023-01-31,54,Male,Urban,Annual,2023-11-25,37,6,26.020605058643643,5467.7345099506465,9,8,9,288,203,True,False,False
cust_3977,2022-09-05,2022-10-17,79,Female,Suburban,Annual,2023-06-18,26,31,56.07503455874625,485.08847050993563,7,8,7,351,207,False,True,False
cust_3978,2023-09-20,2023-03-31,49,Female,Rural,Monthly,2022-04-15,84,22,45.57704300579364,9196.720842164606,3,3,5,83,271,True,False,True
cust_3979,2022-10-06,2023-11-02,43,Female,Suburban,Monthly,2022-06-24,47,19,80.10575053355227,1779.5739357475404,4,7,13,21,160,False,False,True
cust_3980,2023-08-04,2022-05-08,19,Male,Rural,Annual,2022-10-21,45,46,42.80924878621658,4515.28855939186,3,7,5,124,153,False,True,True
cust_3981,2022-09-11,2023-12-03,29,Female,Urban,Annual,2023-07-05,45,1,86.3876077931563,9475.97201228367,1,6,18,180,278,False,False,False
cust_3982,2022-06-30,2023-06-27,39,Female,Rural,Annual,2023-01-10,47,20,0.01457676072530445,2473.33201435208,5,5,8,43,88,True,True,True
cust_3983,2023-11-12,2022-12-25,34,Female,Urban,Monthly,2023-03-26,58,11,60.48363552056498,221.64548539860607,0,2,8,330,181,True,False,False
cust_3984,2023-05-24,2023-06-11,24,Male,Rural,Monthly,2023-03-21,3,41,0.9806993534163921,4900.49824927412,7,3,19,283,339,True,True,False
cust_3985,2023-12-01,2022-11-09,60,Female,Urban,Annual,2022-03-01,74,48,71.39343233434745,2239.3119604021317,0,8,15,264,46,True,False,True
cust_3986,2023-07-20,2022-03-16,21,Female,Rural,Annual,2023-01-27,18,26,23.492240182820833,5820.275232046303,4,9,12,362,243,False,False,True
cust_3987,2022-11-22,2023-06-30,54,Male,Urban,Monthly,2023-01-25,56,49,37.998125177312936,8171.08112676771,8,6,12,277,248,True,True,True
cust_3988,2022-12-23,2022-07-15,55,Male,Urban,Annual,2022-07-31,18,47,38.04375142735038,5112.199156446098,0,7,11,216,240,True,True,True
cust_3989,2023-10-12,2022-01-29,49,Male,Urban,Annual,2023-10-29,90,9,84.64224183598917,6450.293448834077,9,5,21,84,117,True,False,False
cust_3990,2023-11-11,2023-12-07,28,Male,Rural,Monthly,2023-11-16,41,7,10.209276089295427,6661.523958274078,6,0,20,280,163,False,True,False
cust_3991,2023-01-26,2022-01-16,18,Male,Rural,Monthly,2023-06-19,91,20,66.68969533502626,8205.344966050687,6,8,19,336,290,False,False,False
cust_3992,2023-09-07,2023-02-27,42,Male,Urban,Monthly,2022-08-28,4,21,98.12568291942038,6879.268089784129,4,2,1,78,170,False,True,True
cust_3993,2022-03-26,2023-08-12,59,Female,Suburban,Monthly,2023-05-03,47,12,2.2384429137610296,9761.721517915817,3,2,3,6,4,True,False,False
cust_3994,2022-11-13,2023-08-16,69,Female,Urban,Annual,2022-05-02,24,47,96.58941987618161,4562.112530893672,8,8,6,314,259,False,True,True
cust_3995,2022-07-31,2023-02-09,41,Male,Suburban,Monthly,2022-09-10,66,39,1.8404728943539617,502.58373527015345,4,3,18,223,57,False,False,True
cust_3996,2023-05-30,2023-09-28,70,Female,Urban,Annual,2022-05-21,25,11,84.11494584590625,3940.269034822487,0,7,2,194,199,True,True,True
cust_3997,2023-01-19,2023-06-15,60,Male,Rural,Annual,2023-03-28,73,16,96.12444196591092,8398.78042653229,8,3,10,288,362,False,False,False
cust_3998,2023-11-22,2023-09-06,73,Female,Suburban,Annual,2022-06-02,87,47,99.30273822719167,1330.6765337133586,4,1,18,355,137,False,True,True
cust_3999,2022-12-08,2022-03-18,34,Male,Rural,Monthly,2022-11-04,61,8,45.912134097055215,7359.398525803969,8,4,13,359,317,False,True,True
cust_4000,2022-02-07,2022-08-17,25,Male,Suburban,Monthly,2023-07-14,92,48,86.69575062502106,5356.614582921287,7,2,16,315,236,False,True,False
cust_4001,2023-05-26,2022-10-24,76,Female,Suburban,Annual,2022-11-13,6,39,12.233954302960504,9006.66097076387,9,3,4,80,147,True,False,True
cust_4002,2023-02-24,2023-05-25,62,Female,Suburban,Annual,2023-06-13,43,11,42.53843386142614,7311.896667182012,6,2,13,121,287,True,True,False
cust_4003,2022-06-18,2023-07-27,44,Female,Suburban,Monthly,2022-10-23,86,8,30.79749761830265,6605.24110566053,5,0,6,57,303,False,True,True
cust_4004,2022-12-09,2023-06-22,69,Female,Rural,Annual,2022-12-11,26,29,39.517705060707854,8868.779292983336,8,3,11,299,218,True,True,True
cust_4005,2022-11-02,2023-08-06,35,Female,Suburban,Annual,2023-08-04,41,5,70.19808522643922,9082.199272930846,3,8,16,120,176,False,False,False
cust_4006,2023-06-26,2023-09-07,44,Female,Urban,Annual,2023-08-20,72,24,8.748020004275524,3849.1670443530556,4,6,19,47,281,True,False,False
cust_4007,2023-12-03,2022-11-22,39,Female,Urban,Annual,2022-10-09,55,27,99.81639603286298,9278.473118440532,0,5,21,124,162,False,True,True
cust_4008,2023-06-21,2022-12-29,33,Female,Suburban,Annual,2022-07-27,2,9,63.50671590369197,546.980018628177,6,9,20,152,283,False,False,True
cust_4009,2022-04-22,2023-10-31,19,Male,Rural,Annual,2023-07-06,12,40,87.3517586572262,7625.6662788684625,5,8,17,312,320,True,True,False
cust_4010,2023-02-15,2022-12-25,22,Female,Rural,Annual,2022-04-06,69,27,82.96955652387791,3365.3094211568323,6,3,0,12,185,False,True,True
cust_4011,2022-07-25,2023-12-07,35,Female,Suburban,Annual,2023-03-28,58,28,76.59975440388064,4873.969455657107,0,5,10,332,5,True,False,False
cust_4012,2022-07-04,2022-11-20,20,Male,Rural,Monthly,2023-01-08,37,35,3.9223531124082722,8357.49886014123,6,2,3,267,49,True,True,True
cust_4013,2023-01-17,2023-11-29,44,Male,Rural,Monthly,2023-10-10,84,10,51.64670765835401,6370.387238658145,6,2,11,223,304,False,True,False
cust_4014,2023-05-11,2022-11-22,71,Male,Rural,Annual,2022-03-14,82,20,32.81483762145068,4574.91024533429,7,9,4,226,45,True,True,True
cust_4015,2023-01-14,2023-09-17,34,Male,Suburban,Annual,2023-11-12,88,37,11.293911582184023,1639.3324278323084,1,9,14,363,216,True,False,False
cust_4016,2022-02-16,2022-06-14,33,Female,Urban,Monthly,2022-11-29,67,25,34.29902064199032,9392.647955104452,0,7,19,190,208,False,False,True
cust_4017,2023-07-05,2023-07-27,23,Female,Urban,Monthly,2023-01-28,85,17,64.48030373081824,3324.774765413099,0,4,2,249,345,False,True,True
cust_4018,2023-06-12,2023-08-27,68,Male,Urban,Monthly,2022-04-16,68,3,23.06264286221442,1011.6152362680853,7,7,14,189,95,True,True,True
cust_4019,2023-05-19,2023-03-31,24,Male,Urban,Annual,2022-04-11,0,43,44.45954292225463,5641.467471631174,6,8,7,27,24,False,False,True
cust_4020,2022-01-22,2022-06-02,67,Female,Urban,Monthly,2022-12-25,49,40,40.44942436286503,4062.797912114571,8,1,21,222,351,True,False,True
cust_4021,2022-08-01,2022-05-07,31,Female,Rural,Monthly,2022-11-25,80,14,5.246296280641117,5905.111604373054,1,6,10,202,124,False,False,True
cust_4022,2022-11-06,2022-07-12,55,Female,Rural,Annual,2023-09-10,72,22,62.80825293828008,2335.299623676321,3,1,11,41,360,False,False,False
cust_4023,2023-10-23,2023-09-19,57,Female,Rural,Monthly,2023-01-30,8,40,61.884690229253394,3787.288650937203,7,6,2,188,62,False,True,True
cust_4024,2022-09-29,2023-06-14,32,Male,Suburban,Annual,2022-02-04,52,5,96.64145052470047,9725.08373716378,5,2,5,79,338,False,False,True
cust_4025,2023-07-25,2022-01-10,64,Female,Rural,Monthly,2022-06-06,87,42,29.800521663147705,9365.362090373306,1,7,7,37,321,True,True,True
cust_4026,2022-07-21,2022-04-02,64,Male,Urban,Monthly,2022-09-30,9,6,41.895102864202094,8643.817438150601,9,3,6,336,162,False,True,True
cust_4027,2022-02-01,2022-05-19,65,Male,Rural,Monthly,2023-01-31,83,45,40.36376223494131,7791.208624090573,1,8,16,108,335,False,True,True
cust_4028,2023-03-19,2023-04-26,50,Male,Urban,Monthly,2022-07-26,80,47,91.97439009857786,1565.5977486800366,6,3,15,113,288,False,False,True
cust_4029,2022-06-11,2023-03-25,60,Female,Rural,Monthly,2023-08-28,76,14,40.86493153892714,4669.3058994310395,8,1,21,363,242,True,False,False
cust_4030,2022-09-11,2022-11-29,44,Male,Urban,Annual,2023-09-13,28,8,44.27641442059587,7279.027858776651,7,3,16,132,305,False,False,False
cust_4031,2023-06-05,2022-12-06,46,Female,Rural,Annual,2022-11-02,35,29,25.234453419174674,2617.675658479799,1,4,12,339,151,True,False,True
cust_4032,2023-10-13,2022-02-21,74,Male,Urban,Monthly,2023-09-18,86,43,0.11681464240477224,330.74213157138985,2,7,3,175,94,False,False,False
cust_4033,2023-04-25,2023-12-08,54,Female,Urban,Annual,2023-06-20,26,42,11.045067137536746,4180.988993242102,7,2,9,162,336,True,True,False
cust_4034,2022-01-10,2023-04-11,22,Male,Suburban,Monthly,2023-04-07,17,27,70.3889151427309,4251.4139640802005,3,8,15,303,96,True,False,False
cust_4035,2023-05-20,2023-04-20,46,Male,Rural,Monthly,2022-09-09,17,29,68.24955933756426,651.002574222933,5,8,18,234,292,True,True,True
cust_4036,2023-07-14,2023-02-05,49,Female,Urban,Monthly,2022-09-24,8,7,32.253057284487106,3206.1557913949437,1,9,6,269,355,True,True,True
cust_4037,2023-03-12,2023-03-15,77,Female,Rural,Monthly,2022-07-28,66,34,47.300622774697565,9173.000597874574,0,2,17,53,62,True,False,True
cust_4038,2022-04-21,2023-08-28,70,Male,Urban,Monthly,2023-07-21,6,34,29.737839338031623,2502.9680703761524,5,7,12,153,247,True,False,False
cust_4039,2022-06-02,2023-10-19,23,Male,Suburban,Annual,2023-06-23,57,25,73.0916388557895,5691.598172513012,7,5,3,364,318,False,True,False
cust_4040,2023-09-27,2023-08-21,19,Female,Suburban,Annual,2023-05-18,78,29,84.2499350106405,4878.8198029671485,4,5,20,237,274,False,False,False
cust_4041,2022-04-12,2023-05-24,23,Male,Suburban,Annual,2023-05-29,29,34,89.91052926554752,8621.257811243133,0,1,17,41,38,True,True,False
cust_4042,2022-07-10,2022-06-02,63,Female,Suburban,Annual,2023-08-03,72,37,17.387132142112083,6535.502437478664,9,7,15,215,103,False,True,False
cust_4043,2023-07-17,2023-05-29,60,Female,Urban,Monthly,2022-05-28,60,10,69.50167418345532,1584.2949480520674,1,6,17,94,82,True,False,True
cust_4044,2022-03-22,2023-05-18,21,Male,Rural,Annual,2023-10-04,90,19,96.30046771305895,1428.6872684355712,2,1,15,145,199,True,True,False
cust_4045,2023-05-04,2023-11-07,73,Female,Suburban,Monthly,2022-03-24,99,45,65.06117041312974,5574.872275263222,1,3,21,102,104,False,True,True
cust_4046,2022-03-29,2022-01-06,46,Male,Suburban,Monthly,2022-02-11,81,30,35.09741436011091,464.66362355795934,8,4,23,305,178,True,False,True
cust_4047,2022-07-13,2023-05-15,76,Female,Suburban,Annual,2022-06-05,94,33,63.59463658006981,3935.3094598943426,9,8,22,124,59,False,True,True
cust_4048,2022-04-14,2023-10-23,42,Female,Rural,Annual,2023-10-31,16,11,68.8426052320934,3990.1107915149914,1,9,21,341,255,False,False,False
cust_4049,2022-04-06,2022-04-28,26,Male,Urban,Monthly,2023-03-29,52,47,39.70472998603945,1963.3312120967062,2,1,23,148,337,False,False,False
cust_4050,2023-02-27,2023-04-30,73,Female,Urban,Monthly,2023-09-11,5,27,10.3990950547861,3010.122093369565,8,6,20,161,205,True,True,False
cust_4051,2022-07-17,2023-08-24,20,Male,Urban,Monthly,2022-10-11,38,2,60.66598675202233,3299.482414009638,2,4,8,216,209,True,True,True
cust_4052,2022-01-01,2023-10-28,43,Female,Urban,Annual,2022-07-07,24,47,80.21408005167268,117.58599152796533,7,1,1,39,228,False,False,True
cust_4053,2023-02-11,2023-11-10,65,Female,Rural,Monthly,2023-09-09,41,41,99.75764837560588,8058.914035609553,7,9,5,118,347,True,True,False
cust_4054,2023-01-13,2023-04-13,60,Female,Rural,Monthly,2023-09-16,41,4,22.305830696294205,9574.462492146835,2,2,22,110,121,False,False,False
cust_4055,2022-06-16,2022-06-10,44,Female,Rural,Monthly,2023-04-19,58,12,70.03889741817349,2892.6652416899856,9,4,20,285,123,False,True,False
cust_4056,2023-05-24,2022-09-27,53,Male,Suburban,Monthly,2023-05-22,37,11,2.8043200166073645,1119.8555765253248,9,9,5,197,352,True,True,False
cust_4057,2023-09-30,2022-02-25,49,Female,Rural,Annual,2022-05-13,30,0,96.98252797478109,9535.521431850031,2,0,5,116,134,True,False,True
cust_4058,2022-11-09,2022-08-16,18,Female,Urban,Annual,2022-09-28,28,42,1.256446152438051,7405.510211589527,7,6,13,24,187,False,True,True
cust_4059,2023-08-16,2022-05-29,74,Female,Rural,Monthly,2023-09-14,8,18,35.87949616387115,8911.424282474296,2,0,10,284,132,False,False,False
cust_4060,2023-02-22,2022-02-15,70,Male,Suburban,Annual,2022-03-14,0,28,7.640277297623221,3608.7615137492858,3,5,16,66,90,True,False,True
cust_4061,2023-11-12,2022-05-24,71,Male,Urban,Monthly,2023-03-12,79,46,62.09679616080689,4840.622757625053,4,5,3,184,101,False,False,False
cust_4062,2023-04-22,2023-09-24,33,Male,Rural,Annual,2022-10-20,86,49,33.949979560802355,9302.397060852256,6,0,3,302,160,True,True,True
cust_4063,2022-03-14,2022-12-06,68,Male,Urban,Annual,2023-10-17,71,47,73.29439313304604,4595.524471087463,0,6,18,215,356,False,False,False
cust_4064,2022-05-21,2023-02-17,65,Female,Urban,Annual,2023-03-13,46,38,48.637806666805204,6720.952939092465,7,7,23,104,124,False,True,False
cust_4065,2023-08-05,2023-06-04,28,Female,Rural,Annual,2023-10-29,75,41,41.940341635196496,7047.987948098438,2,2,21,144,292,False,True,False
cust_4066,2022-09-19,2022-12-10,43,Female,Rural,Monthly,2023-10-23,9,24,34.85163491147919,8371.138425606574,6,9,22,108,142,False,True,False
cust_4067,2022-12-06,2023-01-22,57,Male,Suburban,Monthly,2022-03-01,15,15,8.612916701465245,9751.789911113345,9,0,15,49,272,False,False,True
cust_4068,2022-11-04,2023-04-18,72,Male,Rural,Monthly,2023-08-21,46,16,20.48248526792148,3348.9933309995067,2,1,7,211,36,False,False,False
cust_4069,2022-09-02,2022-10-02,18,Female,Rural,Annual,2023-12-05,42,27,63.910250498848555,2474.508493236234,8,0,18,89,258,False,True,False
cust_4070,2023-05-30,2022-12-19,43,Female,Rural,Annual,2022-11-23,23,38,49.67516685387622,777.0594918541984,9,8,19,268,153,True,True,True
cust_4071,2022-12-03,2022-03-07,45,Female,Urban,Monthly,2022-07-01,7,42,7.008945160555957,8565.375235365897,4,3,0,190,103,False,True,True
cust_4072,2023-07-29,2022-03-20,70,Male,Suburban,Annual,2023-03-10,74,48,54.39517176398548,2926.7987190062904,2,6,3,294,120,True,False,True
cust_4073,2023-07-15,2023-08-21,75,Female,Urban,Annual,2023-06-03,25,4,5.414266144908286,496.12795347709016,2,4,11,16,300,False,False,False
cust_4074,2022-03-17,2023-09-28,26,Female,Rural,Monthly,2023-09-30,6,0,51.172694751998826,8652.704728191466,3,8,20,231,133,False,False,False
cust_4075,2022-06-24,2022-07-21,77,Male,Suburban,Annual,2022-03-24,78,2,96.49614468988891,5099.094278424407,4,8,18,354,98,False,True,True
cust_4076,2022-04-19,2023-10-24,76,Male,Rural,Monthly,2022-01-28,14,47,30.734455373040205,8383.132045496479,4,5,1,79,215,False,True,True
cust_4077,2022-07-02,2023-07-12,61,Female,Urban,Annual,2022-09-23,47,23,72.35031386421754,5544.8195976558,7,4,5,58,242,True,True,True
cust_4078,2022-07-11,2022-04-23,39,Male,Urban,Monthly,2022-10-10,2,28,74.55520405919752,3137.297487646671,9,9,19,351,230,True,True,True
cust_4079,2022-03-06,2022-04-01,25,Female,Rural,Annual,2023-02-01,15,14,40.48595334111397,1297.815917218248,5,0,21,29,225,False,False,True
cust_4080,2023-04-19,2022-05-21,75,Female,Suburban,Annual,2023-12-01,78,3,59.329215077990995,4371.615127704478,4,3,2,130,12,True,False,False
cust_4081,2022-04-10,2022-10-16,66,Female,Urban,Annual,2023-01-18,88,43,47.20460906975376,265.49042593480897,1,4,2,122,312,True,False,True
cust_4082,2023-06-28,2023-08-12,59,Female,Rural,Annual,2023-08-04,96,0,28.336301971080637,6024.5944284269635,4,8,0,50,234,True,True,False
cust_4083,2022-05-08,2023-02-15,44,Male,Rural,Annual,2022-11-15,13,48,75.47420952005399,4276.646367129804,6,1,8,79,328,False,True,True
cust_4084,2023-03-28,2023-01-12,56,Male,Rural,Monthly,2023-09-03,87,14,70.28266156484058,1415.2363414153679,2,1,6,250,82,False,True,False
cust_4085,2023-01-04,2023-01-19,36,Male,Suburban,Annual,2022-07-12,74,23,90.05488645732306,5302.344908128537,6,2,8,191,242,True,False,True
cust_4086,2022-02-12,2022-06-01,42,Female,Rural,Monthly,2022-08-15,2,30,61.81261796596027,8009.106971608221,0,2,0,73,223,False,True,True
cust_4087,2023-02-23,2023-09-19,55,Female,Rural,Monthly,2023-03-27,72,19,38.87201411961959,9748.002861802317,5,6,7,110,340,False,True,False
cust_4088,2023-05-03,2022-11-15,38,Female,Urban,Monthly,2022-07-01,69,9,71.40075581026751,5273.584980841481,0,0,17,198,223,False,True,True
cust_4089,2022-03-19,2023-01-04,41,Male,Rural,Annual,2022-11-23,30,10,61.903622955864215,1295.5096104324027,6,1,2,176,184,True,True,True
cust_4090,2022-09-27,2023-08-29,41,Male,Suburban,Monthly,2023-08-28,79,17,61.66141928006347,8107.061857445024,5,0,16,19,173,True,True,False
cust_4091,2023-11-05,2023-07-14,77,Female,Rural,Annual,2023-10-17,74,33,84.98377570282211,6957.885889819706,9,8,6,204,267,True,False,False
cust_4092,2023-12-02,2023-12-04,77,Male,Suburban,Annual,2022-07-22,16,27,91.04685387469529,9539.712475543416,0,9,10,28,96,False,True,True
cust_4093,2022-11-11,2023-04-07,36,Male,Rural,Annual,2023-02-06,48,37,18.02416644216873,5352.129977839965,8,8,4,9,320,False,True,True
cust_4094,2022-06-17,2022-01-12,67,Male,Rural,Monthly,2023-10-06,2,15,31.405022421725548,3571.0391511834796,4,2,12,8,304,False,True,False
cust_4095,2022-12-05,2022-06-05,64,Male,Rural,Annual,2023-04-17,82,23,65.03057009675413,9628.401204632584,6,2,10,363,126,False,True,False
cust_4096,2022-07-12,2023-11-15,19,Female,Suburban,Annual,2023-10-08,87,38,55.72212337096225,5384.445814362068,0,0,2,62,214,False,False,False
